z,phi,C1,C2,C3,C4,C5,C6,fuel_temp,graphite_temp
28.30379746835443,0.006964971250690005,3.604662737169169e-05,7.415078102447325e-07,3.11502052155978e-08,1.767282017272492e-08,2.163867381904333e-09,8.596831979936229e-10,904.4838622554955,1463.547076093663
30.48101265822785,0.007343656749134439,3.594331378671264e-05,7.41300073579154e-07,3.299031859795375e-08,1.957510867588701e-08,2.353785020015731e-09,9.196309701637158e-10,904.9230900758409,1494.169055819572
32.65822784810127,0.00770981041734799,3.584037788764288e-05,7.41235026939637e-07,3.490631361125918e-08,2.152404289451366e-08,2.541914717460234e-09,9.776142953427327e-10,905.3835836390505,1523.690984289337
34.83544303797468,0.008063225271464539,3.573620812623535e-05,7.412968194801784e-07,3.689222853974243e-08,2.351294560434354e-08,2.7275866289105e-09,1.033558914707439e-09,905.8643555251522,1552.094429402939
37.0126582278481,0.008403703817673205,3.563047008585158e-05,7.41476730955882e-07,3.89422866248881e-08,2.553541219324454e-08,2.910211703102136e-09,1.087410704189376e-09,906.3644597294777,1579.362354615263
39.18987341772152,0.008731056643819426,3.552382459443314e-05,7.41772026849199e-07,4.105089203931004e-08,2.758529901983362e-08,3.089272432965921e-09,1.139131138496015e-09,906.8829997310421,1605.479037607956
41.36708860759494,0.009045101286245805,3.541742850946284e-05,7.421834933282897e-07,4.321261190305304e-08,2.965671185570028e-08,3.264314607471575e-09,1.188693718863561e-09,907.4191159807399,1630.430011306893
43.54430379746836,0.00934566133218156,3.531244482719011e-05,7.427128149979975e-07,4.542215348694414e-08,3.174399466751216e-08,3.434939972433501e-09,1.236081168014004e-09,907.9719640967003,1654.20202114104
45.72151898734177,0.009632565720757109,3.52097111499554e-05,7.433605861388069e-07,4.767434283121584e-08,3.38417189002682e-08,3.600799711670759e-09,1.281283234416708e-09,908.5406939018268,1676.782990892609
47.89873417721519,0.009905648210755831,3.510961494453405e-05,7.441252700487767e-07,4.996410776837239e-08,3.594467332835956e-08,3.761588664839094e-09,1.324294979059479e-09,909.1244359048453,1698.161990597368
50.07594936708861,0.01016474699011122,3.501214570506298e-05,7.450030581376298e-07,5.228646641834289e-08,3.804785448946819e-08,3.91704020445287e-09,1.365115443380778e-09,909.7222972297384,1718.329202872919
52.25316455696203,0.01040970440953405,3.491704974990204e-05,7.459883579884675e-07,5.463652095572741e-08,4.014645768734075e-08,4.066921701785636e-09,1.4037466179539e-09,910.3333654054976,1737.275887103418
54.43037974683544,0.0106403668290626,3.482400700162365e-05,7.470745740392455e-07,5.700945578604046e-08,4.223586854031629e-08,4.211030518843263e-09,1.440192648595326e-09,910.9567164365286,1754.994343150635
56.60759493670886,0.01085658457077334,3.47327689282879e-05,7.482548857802458e-07,5.940053882960843e-08,4.43116550493191e-08,4.349190470727527e-09,1.474459230244864e-09,911.5914233769486,1771.477877140477
58.78481012658228,0.01105821197309737,3.464322870843912e-05,7.495228289377497e-07,6.18051244043041e-08,4.636956015846522e-08,4.481248708952857e-09,1.506553149657099e-09,912.2365626737513,1786.720771531742
60.96202531645569,0.01124510754251775,3.455542472952583e-05,7.508725972066383e-07,6.421865622588167e-08,4.840549478109443e-08,4.607072981446387e-09,1.536481946127055e-09,912.8912171271598,1800.718260579449
63.13924050632912,0.01141713419760336,3.446949828823483e-05,7.522990756535275e-07,6.663666934156123e-08,5.041553126458908e-08,4.726549229138186e-09,1.564253665667243e-09,913.5544757598864,1813.466511058794
65.31645569620254,0.01157415959913722,3.438563321680234e-05,7.537976770886157e-07,6.90547903223862e-08,5.23958972691369e-08,4.839579482492147e-09,1.589876688768777e-09,914.2254317792194,1824.962607183694
67.49367088607595,0.0117160565590966,3.430400137555461e-05,7.553640778975773e-07,7.14687356368767e-08,5.434297003848929e-08,4.946080024336013e-09,1.613359615554968e-09,914.9031800455883,1835.2045382586
69.67088607594937,0.0118427035207087,3.422472824783216e-05,7.569939459758704e-07,7.387430865090424e-08,5.625327104375262e-08,5.04597978815637e-09,1.634711195099687e-09,915.5868151667983,1844.191187714746
71.84810126582279,0.01195398510172126,3.414788216888301e-05,7.586827300279955e-07,7.626739601376287e-08,5.81234609830853e-08,5.139218963754868e-09,1.653940288144058e-09,916.275430779599,1851.922322610972
74.0253164556962,0.01204979269320009,3.407348255629557e-05,7.604255467636728e-07,7.864396423936431e-08,5.995033511996712e-08,5.225747784831478e-09,1.671055854515161e-09,916.968120021928,1858.398583185913
76.20253164556962,0.01213002510635084,3.400151845550157e-05,7.622171696520031e-07,8.100005710362211e-08,6.173081894032632e-08,5.305525475615778e-09,1.686066958278543e-09,917.663976818522,1863.621472439134
78.37974683544304,0.01219458925987631,3.393196857673127e-05,7.640520970294225e-07,8.333179415108234e-08,6.346196410488974e-08,5.378519336032253e-09,1.698982785065468e-09,918.3620974641561,1867.593345901473
80.55696202531645,0.01224340090014301,3.386481649264091e-05,7.659246628044207e-07,8.563537025825057e-08,6.514094466876456e-08,5.444703947001469e-09,1.709812667128981e-09,919.0615820590061,1870.317401733489
82.73417721518987,0.0122763853459737,3.380005816837081e-05,7.678291508256443e-07,8.790705594246395e-08,6.676505353658687e-08,5.504060479324549e-09,1.718566112535999e-09,919.7615355401579,1871.797671137867
84.9113924050633,0.01229347824930593,3.373770214710573e-05,7.697598821877924e-07,9.014319799040006e-08,6.833169911934752e-08,5.556576091190321e-09,1.725252835544049e-09,920.4610682633279,1872.039008881019
87.08860759493672,0.01229462636238624,3.367776472094017e-05,7.717112591510921e-07,9.234022001028002e-08,6.98384021584574e-08,5.602243400726739e-09,1.729882785695649e-09,921.1592962457544,1871.047083568955
89.26582278481013,0.01227978830171167,3.362026308733474e-05,7.736777649119034e-07,9.449462264326135e-08,7.128279268346394e-08,5.641060021243975e-09,1.732466173541395e-09,921.8553412518968,1868.828367254004
91.44303797468355,0.01224893529864667,3.356520908309224e-05,7.756539307653842e-07,9.660298333854184e-08,7.26626070714996e-08,5.673028147933625e-09,1.733013491214741e-09,922.5483308930802,1865.390123964298
93.62025316455697,0.01220205192655733,3.351260507837002e-05,7.77634288555799e-07,9.866195574349984e-08,7.397568517839484e-08,5.698154185830844e-09,1.731535526353989e-09,923.2373988498487,1860.740396822497
95.79746835443038,0.01213913679440047,3.34624424890992e-05,7.796133262147578e-07,1.006682688466018e-07,7.52199675129484e-08,5.71644840983204e-09,1.728043368114068e-09,923.9216852480461,1854.887993517917
97.9746835443038,0.01206020319695834,3.341470248177886e-05,7.815854590747008e-07,1.026187260266544e-07,7.639349242690098e-08,5.727924648495205e-09,1.722548404237325e-09,924.6003371562142,1847.842469987651
100.1518987341772,0.011965279712295,3.336935796817255e-05,7.835450220918097e-07,1.045102041211531e-07,7.749439329376503e-08,5.732599984233286e-09,1.715062308359872e-09,925.2725091384142,1839.614112227659
102.3291139240506,0.01185441073751836,3.332637591741632e-05,7.854862808529994e-07,1.063396525563855e-07,7.852089565005468e-08,5.730494463341146e-09,1.70559701691794e-09,925.9373637941088,1830.213916195068
104.5063291139241,0.01172765695456499,3.32857192359961e-05,7.874034543215304e-07,1.081040925115888e-07,7.947131427294361e-08,5.721630810076196e-09,1.694164695189437e-09,926.5940722361407,1819.653565782942
106.6835443037975,0.01158509571849888,3.324734782536769e-05,7.892907405891151e-07,1.098006160401407e-07,8.034405016922332e-08,5.706034139747928e-09,1.680777692163542e-09,927.2418144858997,1807.94540886405
108.8607594936709,0.01142682136174839,3.321121878003056e-05,7.911423381775879e-07,1.114263850516984e-07,8.113758745179895e-08,5.683731666471769e-09,1.665448484081176e-09,927.8797797897951,1795.102431421237
111.0379746835443,0.01125294540881666,3.31772859409978e-05,7.929524585790977e-07,1.129786300680786e-07,8.185049008189905e-08,5.654752401919876e-09,1.648189606637729e-09,928.5071668761545,1781.13822981583
113.2151898734177,0.01106359669729997,3.314549913399e-05,7.947153293494684e-07,1.144546486925048e-07,8.248139845763872e-08,5.619126842065695e-09,1.629013575991206e-09,929.1231841751234,1766.066981293514
115.3924050632911,0.01085892140254262,3.311580341043371e-05,7.964251899767773e-07,1.158518037642309e-07,8.302902583247053e-08,5.576886639579663e-09,1.607932798877662e-09,929.7270500187154,1749.90341288537
117.5696202531646,0.01063908296494896,3.308813851460729e-05,7.98076284248572e-07,1.171675211980048e-07,8.349215455028555e-08,5.528064260195643e-09,1.584959472302885e-09,930.3179928285126,1732.662768925737
119.746835443038,0.01040426192086546,3.306243867350224e-05,7.996628528436486e-07,1.183992875245161e-07,8.38696320874238e-08,5.472692622036427e-09,1.56010547345573e-09,930.8952512891694,1714.360777472202
121.9240506329114,0.01015465564004786,3.303863269133817e-05,8.011791287609889e-07,1.19544647153003e-07,8.416036689559804e-08,5.410804717563874e-09,1.533382240673922e-09,931.4580744998361,1695.013615973429
124.1012658227848,0.00989047797505772,3.301664425562244e-05,8.026193365921708e-07,1.206011993735882e-07,8.436332404375628e-08,5.342433218508734e-09,1.504800646488259e-09,932.0057220938776,1674.637876586373
126.2784810126582,0.009611958830519832,3.299639233469269e-05,8.039776951563383e-07,1.215665951094669e-07,8.447752066126378e-08,5.267610064840527e-09,1.474370863976661e-09,932.5374643191556,1653.250531596015
