z,phi,C1,C2,C3,C4,C5,C6,fuel_temp,graphite_temp
39.18987341772152,0.008917142311896418,6.972096675766041e-07,4.318209008749718e-07,4.35130206067364e-08,2.935187910213994e-08,3.31777893241319e-09,1.234339545809762e-09,904.4335686592844,1448.864857292334
41.36708860759494,0.009258477945104726,6.969259611289182e-07,4.338562253467682e-07,4.592626669495257e-08,3.167680936481335e-08,3.521261763477028e-09,1.294077447532971e-09,904.8994431842149,1469.949168311501
43.54430379746836,0.009586372473367549,6.966788019621862e-07,4.360054144109338e-07,4.840443161495415e-08,3.403191530481702e-08,3.721123758868138e-09,1.351696940894968e-09,905.381299209633,1490.142223045521
45.72151898734177,0.009900454880474269,6.96470587652662e-07,4.382627029248332e-07,5.094154106672116e-08,3.641071695284276e-08,3.916832728201777e-09,1.407120599280351e-09,905.8784185263513,1509.420290448832
47.89873417721519,0.01020036922798508,6.963009047058973e-07,4.406218199031471e-07,5.353163283359461e-08,3.880687587444403e-08,4.107901185893508e-09,1.460279806934592e-09,906.3900489440676,1527.761152156804
50.07594936708861,0.01048577443018221,6.961669810789745e-07,4.430760681251842e-07,5.616876369773687e-08,4.121419754929684e-08,4.293882686065033e-09,1.511113578130353e-09,906.9154001085085,1545.144100188065
52.25316455696203,0.01075634408475073,6.960647352150825e-07,4.456184976561759e-07,5.884701688412593e-08,4.362663349160589e-08,4.474368525856421e-09,1.559567609920792e-09,907.453648631312,1561.549929857427
54.43037974683544,0.01101176636255877,6.959898979288948e-07,4.48242090543827e-07,6.156050935311965e-08,4.603828310287166e-08,4.648984775744401e-09,1.605593517935156e-09,908.0039482656678,1576.96092932788
56.60759493670886,0.01125174396246712,6.95938828143909e-07,4.509398968776859e-07,6.430339845734957e-08,4.844339526291355e-08,4.817389601985351e-09,1.649148216619655e-09,908.5654406411941,1591.360867837215
58.78481012658228,0.01147599413747247,6.959088625195554e-07,4.537050970139808e-07,6.706988776717192e-08,5.08363696795184e-08,4.979270851855104e-09,1.690193414567587e-09,909.1372633189075,1604.734984428675
60.96202531645569,0.01168424879697959,6.95898238322025e-07,4.565309962190284e-07,6.985423212730023e-08,5.32117580262144e-08,5.134343876522501e-09,1.728695202399965e-09,909.7185538114758,1617.069978283145
63.13924050632912,0.01187625468740905,6.959057520334487e-07,4.59410977394852e-07,7.265074216518583e-08,5.556426489983017e-08,5.282349569213474e-09,1.764623715509762e-09,910.3084499265951,1628.354000890102
65.31645569620254,0.01205177365057299,6.959303480509063e-07,4.623384425608685e-07,7.545378851189778e-08,5.788874862583221e-08,5.423052598162662e-09,1.79795285741607e-09,910.9060878460646,1638.576649623063
67.49367088607595,0.01221058295696134,6.959707915753629e-07,4.653067674151274e-07,7.82578059447865e-08,6.018022193266458e-08,5.556239815191016e-09,1.828660072005738e-09,911.5105996204258,1647.728961965527
