time_s,phi_mid,rho,power,fuel_mid,graphite_mid,core_inlet,core_outlet,hx1_hot_outlet,hx1_cold_outlet,hx2_hot_outlet,hx2_cold_outlet,brayton_return
147,0.008702084957862,0,9809700.077913089,897.5990454374158,1570.150986586659,883.1401418883399,910.4719230737304,883.2757247323347,910.0327593464094,850.0066199667177,909.633998114236,865.7498547829917
148,0.008701959575033513,0,9809295.337996403,897.62506092362,1570.179266426922,883.1670063393311,910.4970772471321,883.3032153176122,910.0550115502328,850.0181714004352,909.6480233017554,865.7617800146378
149,0.008701833369073927,0,9808889.212116977,897.6512025719082,1570.207467845737,883.1939976833406,910.5223573112894,883.330828640921,910.0774060611453,850.0298118336184,909.6622143037907,865.773860909141
150,0.008701706344051581,0,9808481.708853481,897.6774695644167,1570.235591114276,883.2211150852269,910.5477624616348,883.358563877588,910.0999420587741,850.0415410532443,909.6765704342507,865.7860968460664
151,0.008701578504848914,0,9808072.837689143,897.7038610859196,1570.26363650274,883.2483577118981,910.5732918961357,883.3864202050974,910.1226187236612,850.0533588443224,909.6910910057102,865.7984872035335
152,0.008701449856212184,0,9807662.607939972,897.7303763235518,1570.291604280344,883.2757247323347,910.5989448155364,883.4143968031093,910.1454352372792,850.0652649899242,909.7057753294589,865.8110313582487
153,0.008701320402089135,0,9807251.028009605,897.7570144664663,1570.319494715177,883.3032153176122,910.6247204233963,883.4424928534809,910.168390782071,850.0772592712137,909.7206227155526,865.8237286855383
154,0.008701190145286575,0,9806838.105006041,897.7837747055382,1570.347308073998,883.330828640921,910.650617925925,883.470707540284,910.1914845415168,850.0893414674761,909.7356324728628,865.8365785593811
155,0.008701059087289067,0,9806423.844540238,897.8106562331557,1570.375044621999,883.358563877588,910.6766365316495,883.4990400498245,910.2147157002286,850.1015113561467,909.7508039091235,865.8495803524484
156,0.008700927228147698,0,9806008.250603616,897.8376582430977,1570.402704622557,883.3864202050974,910.7027754509943,883.5274895706602,910.2380834440593,850.1137687128422,909.7661363309778,865.8627334361436
157,0.008700794566518358,0,9805591.325613774,897.8647799304858,1570.43028833698,883.4143968031093,910.7290338958603,883.5560552936187,910.2615869602116,850.1261133113873,909.7816290440213,865.8760371806476
158,0.008700661099976515,0,9805173.070771126,897.8920204918296,1570.457796024323,883.4424928534809,910.7554110792865,883.5847364118141,910.2852254373277,850.1385449238437,909.7972813528473,865.8894909549645
159,0.008700526825601646,0,9804753.48671858,897.9193791251781,1570.485227941305,883.470707540284,910.7819062152552,883.613532120665,910.3089980655499,850.1510633205373,909.8130925610908,865.9030941269675
160,0.008700391740646423,0,9804332.574295226,897.9468550303692,1570.51258434235,883.4990400498245,910.8085185186646,883.6424416179095,910.3329040365459,850.1636682700851,909.8290619714766,865.9168460634447
161,0.00870025584304873,0,9803910.335111616,897.9744474093137,1570.539865479722,883.5274895706602,910.8352472054656,883.6714641036226,910.3569425434946,850.1763595394224,909.8451888858671,865.9307461301422
