z,phi,C1,C2,C3,C4,C5,C6,fuel_temp,graphite_temp
108.8607594936709,0.00804198342293835,1.455309126051942e-07,2.401525512294585e-07,8.784144901992857e-08,6.640150739970599e-08,4.72142277343992e-09,1.385056825216759e-09,900.6084452217671,1509.110191963442
111.0379746835443,0.007908620825340267,1.462514869005864e-07,2.424468345692385e-07,8.917482052116665e-08,6.700453594938839e-08,4.693534151838346e-09,1.368232670680254e-09,901.0732028460293,1498.692586940517
113.2151898734177,0.007763770522742739,1.469529784554101e-07,2.446703336243978e-07,9.043633118312704e-08,6.753046295116624e-08,4.659075620906077e-09,1.349510025792614e-09,901.5288572933589,1487.45699105873
115.3924050632911,0.007607640037006676,1.476341866234716e-07,2.468190768874304e-07,9.162352785565873e-08,6.797809295277987e-08,4.618114331923255e-09,1.328922323890506e-09,901.9747931486866,1475.422255791066
117.5696202531646,0.007440456551183988,1.482939440669552e-07,2.48889216551473e-07,9.273408491933967e-08,6.834637020711668e-08,4.570726921915239e-09,1.306505465722232e-09,902.4104109341595,1462.608237296972
119.746835443038,0.007262466546837569,1.489311181734178e-07,2.508770331016008e-07,9.376580658630967e-08,6.863437846473032e-08,4.516999252541581e-09,1.28229773595374e-09,902.8351278417947,1449.03574900971
121.9240506329114,0.007073935347090356,1.495446123922756e-07,2.527789396184297e-07,9.471662894110439e-08,6.884134052816553e-08,4.457026135799243e-09,1.256339713667513e-09,903.2483784256573,1434.726511660884
124.1012658227848,0.00687514656679476,1.501333674873453e-07,2.545914857828324e-07,9.558462171516419e-08,6.896661756514193e-08,4.390911046095644e-09,1.228674177060607e-09,903.6496152526404,1419.703100982995
126.2784810126582,0.006666401472509423,1.506963627024414e-07,2.563113615721334e-07,9.636798979005089e-08,6.900970817912359e-08,4.318765818529868e-09,1.19934600263763e-09,904.0383095109302,1403.988893371489
128.4556962025316,0.006448018256245722,1.512326168375386e-07,2.579354006399042e-07,9.706507442591334e-08,6.897024723741142e-08,4.240710333503728e-09,1.168402059282958e-09,904.4139515751247,1387.608009826954
130.6329113924051,0.00622033122817597,1.517411892335621e-07,2.594605833734174e-07,9.767435421338302e-08,6.88480044586168e-08,4.156872188065091e-09,1.135891097682195e-09,904.7760515269209,1370.585258532225
132.8101265822785,0.005983689934654516,1.522211806644722e-07,2.608840396249052e-07,9.819444574882951e-08,6.864288276318138e-08,4.067386354660446e-09,1.10186363564439e-09,905.1241396303667,1352.946076449407
134.9873417721519,0.005738458208967906,1.526717341359467e-07,2.622030511149771e-07,9.862410403473604e-08,6.835491639247221e-08,3.972394828238428e-09,1.066371839952065e-09,905.4577667609331,1334.716470346451
137.1645569620253,0.005485013163180315,1.53092035590634e-07,2.634150535088556e-07,9.896222260884303e-08,6.798426880387117e-08,3.872046262896995e-09,1.029469405434275e-09,905.7765047880661,1315.922957681846
