time_s,phi_mid,rho,power,fuel_mid,graphite_mid,core_inlet,core_outlet,hx1_hot_outlet,hx1_cold_outlet,hx2_hot_outlet,hx2_cold_outlet,brayton_return
446,0.005180864199835456,0.0025,947.8449603582741,1740.988638421346,2826.849624780116,1126.884372071879,2017.498551969359,1122.087174302129,2088.322864362467,1595.214946787902,2250.072379154181,2116.936308146825
447,0.00562825538709303,0.0025,1029.23246854166,1738.585811505391,2824.335259262397,1125.898774314948,2014.469938518487,1121.166569677341,2085.029616155813,1592.612648025679,2245.982988151208,2113.035911847172
448,0.006360912092147893,0.0025,1162.696001884604,1736.19881738496,2821.821200239389,1124.926311318003,2011.457307681847,1120.258644162373,2081.741418285338,1590.047913862264,2241.918701203012,2109.163407674572
449,0.007493962428548724,0.0025,1369.202415949305,1733.827744847831,2819.307499749445,1123.966940614309,2008.460926131754,1119.363245766935,2078.459289238791,1587.5192982178,2237.878906705416,2105.317765016472
450,0.00900505545101509,0.0025,1644.57617899512,1731.472641046779,2816.794208973109,1123.020592820441,2005.481012202897,1118.480207344284,2075.184187436545,1585.025412464779,2233.863055046052,2101.498048890991
451,0.01035135224439424,0.0025,1889.636376318988,1729.133496100308,2814.281357295054,1122.087174302129,2002.51774188517,1117.609348502437,2071.917010778555,1582.564924344946,2229.870652908875,2097.703412511504
452,0.01050415441916549,0.0025,1916.716824615305,1726.810235336715,2811.768932772351,1121.166569677341,1999.571243853623,1116.750477382491,2068.658596323158,1580.136556786523,2225.901258052532,2093.933090263778
453,0.009311450238082416,0.0025,1698.369152657976,1724.502768765591,2809.25691721387,1120.258644162373,1996.641586329623,1115.903392309951,2065.40972119562,1577.73908663926,2221.954474561936,2090.186391090625
454,0.007725409163789063,0.0025,1408.498420087708,1722.21103993238,2806.745330399372,1119.363245766935,1993.728775522548,1115.067883324942,2062.171104659706,1575.371343342575,2218.029948505582,2086.462692247156
455,0.006438015288454991,0.0025,1173.300106428528,1719.934997272584,2804.234219630162,1118.480207344284,1990.832780624892,1114.243733597077,2058.943410656628,1573.03220753861,2214.127363891793,2082.761433381753
456,0.005615543764657878,0.0025,1022.994166254715,1717.674552040493,2801.723638590779,1117.609348502437,1987.95356330576,1113.430720730711,2055.72724993576,1570.720609639046,2210.246438832782,2079.082110939681
457,0.005217037247503735,0.0025,950.017027515864,1715.429573541246,2799.213638946498,1116.750477382491,1985.091090209911,1112.628617966156,2052.523181079353,1568.435528353274,2206.386921891712,2075.424272944885
458,0.005150164730643691,0.0025,937.4681103676892,1713.19990248903,2796.704268210785,1115.903392309951,1982.245329956329,1111.837195282322,2049.331710921182,1566.17598918579,2202.548588645076,2071.787514215928
459,0.005331205004949476,0.0025,970.0420507616915,1710.985361816565,2794.195570047166,1115.067883324942,1979.416235191456,1111.05622040603,2046.153296138197,1563.94106291101,2198.73123850061,2068.171472015492
460,0.005728084636676178,0.0025,1041.852778748409,1708.785763214296,2791.687586311839,1114.243733597077,1976.603721991403,1110.285459733123,2042.988346868107,1561.729864033439,2194.934691783685,2064.575822071609
461,0.006368760076812094,0.0025,1157.938650640583,1706.60091096554,2789.18035943854,1113.430720730711,1973.807665884042,1109.524679166397,2039.837231412804,1559.541549240047,2191.158787066399,2061.000274872769
462,0.007314234773513294,0.0025,1329.337316200258,1704.430603222121,2786.673933743974,1112.628617966156,1971.027913025586,1108.77364487526,2036.70028065196,1557.375315850373,2187.403378681588,2057.444572153441
463,0.00856666197387039,0.0025,1556.378975619078,1702.274629547058,2784.168353051732,1111.837195282322,1968.264292619092,1108.032123981928,2033.577790959334,1555.23040026934,2183.668334377446,2053.908483547249
464,0.00982693234897509,0.0025,1784.681987896736,1700.132760810823,2781.663648607677,1111.05622040603,1965.516623398974,1107.299885178796,2030.470025211466,1553.106076448603,2179.95353313834,2050.391803437423
465,0.01029320137973206,0.0025,1868.676943997036,1698.004735697624,2779.159818934241,1110.285459733123,1962.784712268483,1106.576699281386,2027.377212878469,1551.001654363393,2176.258863244756,2046.894348041373
466,0.009391895611073653,0.0025,1704.431955539168,1695.890280447645,2776.656838986762,1109.524679166397,1960.068344652736,1105.862339721069,2024.299550541219,1548.916478511795,2172.584220617544,2043.415952741242
467,0.007740671966859391,0.0025,1404.266387241101,1693.78916291226,2774.154707905892,1108.77364487526,1957.3672766308,1105.156582981505,2021.237203294695,1546.849926441952,2168.929507430935,2039.95646963682
468,0.006258827083339337,0.0025,1135.03673884305,1691.701194098541,2771.65346113335,1108.032123981928,1954.681247661141,1104.459208982591,2018.190306694142,1544.801407310298,2165.294630922908,2036.515765267882
469,0.005292107371048416,0.0025,959.3858446630787,1689.626181466647,2769.153147425418,1107.299885178796,1952.010008624238,1103.770001415512,2015.158968615814,1542.77036047169,2161.679502308835,2033.093718465352
470,0.004807337570716601,0.0025,871.2010753947594,1687.563906034432,2766.65381362146,1106.576699281386,1949.353338466559,1103.088748032359,2012.1432703795,1540.756254101512,2158.084035740257,2029.690218354733
471,0.00466538962816845,0.0025,845.1858670409406,1685.514130587725,2764.155500355328,1105.862339721069,1946.711042765056,1102.415240893565,2009.143267069454,1538.758583850337,2154.508147311884,2026.305162578628
472,0.004740491093691551,0.0025,858.4987550056084,1683.476613061888,2761.658242578628,1105.156582981505,1944.082938231652,1101.749276576268,2006.158988269393,1536.776871532659,2150.9517541505,2022.938455779743
473,0.004984618531015304,0.0025,902.4059366429522,1681.451115011019,2759.16207268453,1104.459208982591,1941.468829990642,1101.090656346536,2003.190440539738,1534.810663851708,2147.414773610444,2019.590008330129
474,0.005427528525772239,0.0025,982.2623505864941,1679.437405064753,2756.667023638761,1103.770001415512,1938.868499838478,1100.439186298299,2000.237611297123,1532.859531161919,2143.897122573279,2016.259735241241
475,0.006143277720179059,0.0025,1111.430867349228,1677.435258822532,2754.17313076723,1103.088748032359,1936.281712983775,1099.79467746173,1997.300472715505,1530.92306626955,2140.39871681977,2012.947555168624
476,0.007191191686731672,0.0025,1300.593189429253,1675.444456292834,2751.680431174223,1102.415240893565,1933.708231298242,1099.156945883715,1994.378984396422,1529.000883270924,2136.919470435007,2009.653389457935
477,0.008449504140561873,0.0025,1527.676661940371,1673.464774399093,2749.188956493836,1101.749276576268,1931.147821704919,1098.525812682933,1991.473094141998,1527.092616428102,2133.45929525131,2006.377161235168
478,0.00935608014279847,0.0025,1691.044737730142,1671.495972891101,2746.698715258881,1101.090656346536,1928.600256518124,1097.901104081864,1988.582737394872,1525.197919083264,2130.018100392372,2003.118794571898
479,0.009182961796882291,0.0025,1659.228826580977,1669.537795915997,2744.209686280491,1100.439186298299,1926.065305145659,1097.282651417871,1985.707836748805,1523.316462614245,2126.595791980761,1999.878213748187
480,0.008026344599406916,0.0025,1449.789990428907,1667.590013134886,2741.721851703883,1099.79467746173,1923.542722355563,1096.670291135333,1982.848302382971,1521.447935433558,2123.19227301546,1996.655342610943
481,0.00665147091036388,0.0025,1201.075246820718,1665.652443652059,2739.235223860305,1099.156945883715,1921.032249445851,1096.063864760673,1980.004033273797,1519.592042031881,2119.807443367146,1993.45010399852
482,0.00556402965495489,0.0025,1004.404248203578,1663.724926737868,2736.749834894841,1098.525812682933,1918.53363460914,1095.463218862001,1977.174918557883,1517.748502065001,2116.441199805552,1990.262419195696
483,0.004888334184134812,0.0025,882.1609107723522,1661.807291533284,2734.265721469824,1097.901104081864,1916.04665314028,1094.868204995024,1974.36083834513,1515.917049481852,2113.093435991045,1987.092207423259
484,0.004582696379267083,0.0025,826.7552161895916,1659.899354077577,2731.782918082609,1097.282651417871,1913.571113345783,1094.278679636727,1971.561663608998,1514.097431691257,2109.764042421773,1983.939385420356
485,0.004556760484963427,0.0025,821.8302086218901,1658.000925902707,2729.301455103098,1096.670291135333,1911.106848649209,1093.694504108253,1968.777255829875,1512.289408765768,2106.452906373221,1980.803867176506
486,0.004734335718665396,0.0025,853.6035018772038,1656.111821121504,2726.821359348826,1096.063864760673,1908.65369875891,1093.115544488243,1966.007467778874,1510.492752681808,2103.159911868981,1977.685563819397
487,0.00509397272391003,0.0025,918.1767858560634,1654.231860680162,2724.342656294943,1095.463218862001,1906.211492796842,1092.541671517873,1963.252145851231,1508.707246595476,2099.884939695681,1974.584383610564
488,0.005669020013781122,0.0025,1021.531070489743,1652.360874061054,2721.865372287965,1094.868204995024,1903.780047013641,1091.972760498733,1960.511133059521,1506.932684152968,2096.627867442948,1971.500231970457
489,0.006516320774021639,0.0025,1173.873188902847,1650.49869852479,2719.389535502791,1094.278679636727,1901.359173147334,1091.408691184691,1957.784271502882,1505.168868833795,2093.388569529817,1968.433011470729
490,0.007623285422002092,0.0025,1372.89451667645,1648.645174926153,2716.915173173437,1093.694504108253,1898.948686887756,1090.84934766882,1955.071403388313,1503.415613325074,2090.166917200731,1965.382621785804
491,0.008686260270107845,0.0025,1563.886274695757,1646.800136917809,2714.442299944844,1093.115544488243,1896.548411338547,1090.29461826639,1952.372370540734,1501.672738926351,2086.962778530636,1962.348959637507
492,0.009002486905271051,0.0025,1620.366575129205,1644.963400155517,2711.970901903315,1092.541671517873,1894.158173606275,1089.7443953948,1949.687013368147,1499.940074985954,2083.776018505392,1959.331918768276
493,0.008194568068589292,0.0025,1474.539622795404,1643.134783421548,2709.500949642632,1091.972760498733,1891.777794572193,1089.198575451216,1947.015170297737,1498.217458370237,2080.606499213141,1956.331389954846
494,0.00684624417022765,0.0025,1231.582556596551,1641.314150220267,2707.032436813392,1091.408691184691,1889.40708194314,1088.657058688593,1944.356677950343,1496.504732966202,2077.454080129254,1953.347261044858
495,0.005664537312673109,0.0025,1018.72615628125,1639.501401715649,2704.565385101318,1090.84934766882,1887.045841673975,1088.119749090682,1941.711371732917,1494.801749216242,2074.318618433579,1950.37941698106
496,0.004893977437979622,0.0025,879.909177180788,1637.69643819457,2702.099825699315,1090.29461826639,1884.693900293262,1087.586554246569,1939.079086305127,1493.108363682236,2071.199969290417,1947.427739797636
497,0.004503181225702277,0.0025,809.4296099849878,1635.899143522656,2699.635788221868,1089.7443953948,1882.351116542619,1087.057385225257,1936.459655375064,1491.424438635942,2068.097986058916,1944.492108624881
498,0.00438938269110129,0.0025,788.7652913764148,1634.109392375279,2697.173297821767,1089.198575451216,1880.017378182613,1086.532156450714,1933.852910872602,1489.749841673425,2065.012520449462,1941.572399762867
499,0.004469276795308824,0.0025,802.9107574145357,1632.327060001722,2694.712375970192,1088.657058688593,1877.692586998826,1086.010785577772,1931.258682619458,1488.08444535231,2061.943422661059,1938.66848685678
500,0.004717811841527729,0.0025,953.4649860659566,1630.552028231178,2692.253042804668,1088.119749090682,1875.376639447063,1085.493193369197,1928.676799521538,1486.428126851151,2058.890541524276,1935.780241157984
501,0.005810067340627927,0.0025,1393.631031520437,1628.784259585124,2689.795345230754,1087.586554246569,1873.06941836843,1084.979303574281,1926.107091880868,1484.780767650072,2055.853724650323,1932.907531814686
502,0.007828968611612447,0.0025,2172.507295024839,1627.023721071855,2687.339333309984,1087.057385225257,1870.770804536158,1084.469042809276,1923.549393657549,1483.142253231091,2052.832818561849,1930.05022612845
503,0.01055748018340833,0.0025,3776.037315737063,1625.270344814518,2684.885048173674,1086.532156450714,1868.480691830344,1083.962340440029,1921.003543642958,1481.512472796215,2049.827668778314,1927.208189746957
504,0.01574928746806997,0.0025,6900.729511393172,1623.52438613724,2682.43260117474,1086.010785577772,1866.198989721997,1083.459128467128,1918.469385081082,1479.891319002097,2046.838119869651,1924.381286807294
505,0.0208887306632079,0.0025,10825.88001707637,1621.786039683073,2679.982003355134,1085.493193369197,1863.925653731552,1082.959341413792,1915.946764350574,1478.278687711444,2043.864015538678,1921.569380061821
506,0.0238216448660973,0.0025,15187.07698499097,1620.055109139577,2677.533179609634,1084.979303574281,1861.660660798595,1082.462916216688,1913.435530149724,1476.674477762374,2040.905198786115,1918.772331009138
507,0.02546010136412911,0.0025,19559.4496768926,1618.331472562661,2675.086091069133,1084.469042809276,1859.403950140129,1081.969792119774,1910.935533874351,1475.078590756712,2037.961512163683,1915.990000030666
508,0.02549798004936012,0.0025,23589.54742804997,1616.614503720831,2672.640685877178,1083.962340440029,1857.155598834113,1081.479910571247,1908.446630521814,1473.490930867037,2035.03279807165,1913.222246510489
509,0.02590093000813535,0.0025,29149.87593757492,1614.903606374842,2670.196989453542,1083.459128467128,1854.915970162161,1080.993215123641,1905.96868123299,1471.911404660804,2032.118899032581,1910.468928913569
510,0.02799881964536022,0.0025,37568.36962058556,1613.199824009878,2667.755080638452,1082.959341413792,1852.685004744962,1080.509651337149,1903.501555078932,1470.339920939062,2029.219657893638,1907.729904834911
511,0.03162743222237249,0.0025,50207.65691971514,1611.503858011497,2665.315033852602,1082.462916216688,1850.462478388159,1080.029166686151,1901.045126911969,1468.776390587528,2026.334917969507,1905.005031075071
512,0.03746236716320367,0.0025,70275.69359994246,1609.816563149526,2662.876952077721,1081.969792119774,1848.248460979543,1079.551710468983,1898.599283215602,1467.220726438655,2023.464523176925,1902.294163791341
513,0.04616370800218158,0.0025,100528.7939317205,1608.140060494693,2660.440967923527,1081.479910571247,1846.042930315621,1079.077233720877,1896.163939851392,1465.672843143981,2020.608318193055,1899.597158729641
514,0.05780707949662149,0.0025,146107.9325379171,1606.475827854455,2658.007220735365,1080.993215123641,1843.846693525696,1078.605689130059,1893.739024375255,1464.132657056296,2017.766148698898,1896.913871497131
515,0.07484972960089481,0.0025,216774.1258916285,1604.826960939957,2655.575953304216,1080.509651337149,1841.661678663218,1078.137030957025,1891.324455413962,1462.600086120736,2014.937861694118,1894.244157813016
516,0.09869548392919716,0.0025,325017.3684861906,1603.199101301641,2653.147473660976,1080.029166686151,1839.490266079835,1077.671214956995,1888.920154227041,1461.075049773443,2012.12330573477,1891.587873693902
517,0.130816649788979,0.0025,488791.6887571551,1601.599595202874,2650.722162790824,1079.551710468983,1837.336105824483,1077.208198305613,1886.526047073197,1459.55746884653,2009.32233133233,1888.944875584735
518,0.1672023053071036,0.0025,697660.7192013314,1600.038006858579,2648.30026233292,1079.077233720877,1835.204991502766,1076.747939527917,1884.142107232927,1458.047265479368,2006.53479200114,1886.315020482062
519,0.1891718123732408,0.0025,882536.4960027646,1598.509992096052,2645.881271897412,1078.605689130059,1833.101590465361,1076.290398430527,1881.768432141132,1456.544363037341,2003.760544818964,1883.698166079134
520,0.1836661212667506,0.0025,945942.7937477526,1596.97730278447,2643.464127587502,1078.137030957025,1831.025494396706,1075.835536037012,1879.405286376881,1455.04868603962,2000.999450046276,1881.094170988918
521,0.1582830014843952,0.0025,904523.9723032138,1595.388578129207,2641.047954254228,1077.671214956995,1828.969444202286,1075.38331452632,1877.053166904693,1453.560160096636,1998.25137094161,1878.502895032535
522,0.1341273873061953,0.0025,845639.6911222161,1593.738475007995,2638.632654781217,1077.208198305613,1826.925220588955,1074.933697174181,1874.712929009234,1452.078711856509,1995.516173795241,1875.924199457078
