simulation_index,step,time,point_index,z,C1,C2,C3,C4,C5,C6
9.930000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.911574291351652940e-08,1.038736839451346844e-07,6.061057391360680583e-09,1.967751148333370609e-10,8.592111902594184324e-12,5.196699274925529355e-12
9.930000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,1.000000000000000000e+00,1.081761006289308158e+00,8.907796125802607760e-08,1.037637815738229614e-07,6.082097148513838341e-09,2.661035313195262675e-10,2.098459324210325102e-11,1.237227927826169902e-11
9.930000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,2.000000000000000000e+00,2.163522012578616316e+00,8.904783121228343705e-08,1.036804054143831417e-07,6.125037960393754295e-09,3.584424654909153824e-10,3.695297590187889026e-11,2.128765559397303814e-11
9.930000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,3.000000000000000000e+00,3.245283018867924696e+00,8.902533398285070496e-08,1.036234611149434617e-07,6.189677392283251163e-09,4.733515782344986133e-10,5.628370102641586660e-11,3.173100408352392368e-11
9.930000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,4.000000000000000000e+00,4.327044025157232632e+00,8.901044712733713097e-08,1.035928442691164987e-07,6.275804776774923267e-09,6.103873674379513282e-10,7.877360180934400803e-11,4.351457726386587774e-11
9.930000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,5.000000000000000000e+00,5.408805031446540568e+00,8.900314408323799312e-08,1.035884433846244461e-07,6.383201516079968113e-09,7.691033410687326037e-10,1.042293252710093679e-10,5.647184870448873194e-11
9.930000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,6.000000000000000000e+00,6.490566037735849392e+00,8.900339314773545251e-08,1.036101458272042063e-07,6.511641506347322999e-09,9.490501683021928480e-10,1.324667832358164683e-10,7.045499499944756707e-11
9.930000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,7.000000000000000000e+00,7.572327044025157328e+00,8.901115578890218307e-08,1.036578475658100431e-07,6.660891773504167824e-09,1.149775868367409073e-09,1.633106410108972817e-10,8.533268119431380633e-11
9.930000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,8.000000000000000000e+00,8.654088050314465264e+00,8.902638447426484717e-08,1.037314656390509391e-07,6.830713253241308556e-09,1.370826018208047789e-09,1.965938383284472313e-10,1.009881114690202931e-10
9.930000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,9.000000000000000000e+00,9.735849056603774088e+00,8.904902073265001372e-08,1.038309493490826184e-07,7.020861514249685060e-09,1.611743964142991091e-09,2.321571386726027527e-10,1.173173122081863556e-10
9.930000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,1.000000000000000000e+01,1.081761006289308114e+01,8.907899463987424942e-08,1.039562835846555604e-07,7.231087105901348857e-09,1.872071027361168080e-09,2.698487047717456875e-10,1.342276194498138250e-10
9.930000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,1.100000000000000000e+01,1.189937106918238996e+01,8.911622695427241510e-08,1.041074774832318103e-07,7.461135203527379232e-09,2.151346692911527649e-09,3.095236984444011136e-10,1.516363463203126931e-10
9.930000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,1.200000000000000000e+01,1.298113207547169878e+01,8.916063446550402513e-08,1.042845353067839559e-07,7.710744398911435222e-09,2.449108772943549646e-09,3.510439029221777053e-10,1.694696089760244134e-10
9.930000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,1.300000000000000000e+01,1.406289308176100583e+01,8.921213787307451106e-08,1.044874133058037264e-07,7.979644813010897813e-09,2.764893540114645169e-09,3.942773657253588201e-10,1.876612920891919361e-10
9.930000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,1.400000000000000000e+01,1.514465408805031466e+01,8.927067020441759764e-08,1.047159735791343105e-07,8.267556054137620205e-09,3.098235835167946203e-09,4.390980603367342728e-10,2.061521371693579857e-10
9.930000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,1.500000000000000000e+01,1.622641509433962170e+01,8.933618309870076777e-08,1.049699497269574176e-07,8.574185727238474425e-09,3.448669160230712899e-09,4.853855653349597669e-10,2.248889390536133235e-10
9.930000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,1.600000000000000000e+01,1.730817610062893053e+01,8.940864866003992596e-08,1.052489370141336726e-07,8.899229102118238540e-09,3.815725772892825955e-09,5.330247602069620299e-10,2.438238377435917913e-10
9.930000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,1.700000000000000000e+01,1.838993710691823935e+01,8.948805593765434340e-08,1.055524122789346895e-07,9.242370192402379022e-09,4.198936794114542725e-09,5.819055375808898202e-10,2.629136944011596943e-10
9.930000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,1.800000000000000000e+01,1.947169811320754818e+01,8.957440284587167271e-08,1.058797791158024517e-07,9.603284034394290209e-09,4.597832336727204190e-09,6.319225319360892488e-10,2.821195417211038665e-10
9.930000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,1.900000000000000000e+01,2.055345911949685345e+01,8.966768574529069952e-08,1.062304260683695770e-07,9.981639583449885026e-09,5.011941653797354656e-09,6.829748648678516208e-10,3.014061000758847677e-10
9.930000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,2.000000000000000000e+01,2.163522012578616227e+01,8.976788943337897576e-08,1.066037826440010916e-07,1.037710250622170230e-08,5.440793300540850393e-09,7.349659067403457749e-10,3.207413517985964883e-10
9.930000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,2.100000000000000000e+01,2.271698113207547109e+01,8.987497984690918021e-08,1.069993604067522884e-07,1.078933726415372765e-08,5.883915301474018725e-09,7.878030541697485526e-10,3.400961667815873128e-10
9.930000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,2.200000000000000000e+01,2.379874213836477992e+01,8.998890068184694485e-08,1.074167724412975564e-07,1.121800817181927926e-08,6.340835315853893284e-09,8.413975223902485246e-10,3.594439732732506248e-10
9.930000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,2.300000000000000000e+01,2.488050314465408874e+01,9.010957390154016965e-08,1.078557312734978861e-07,1.166277943771129724e-08,6.811080797652702817e-09,8.956641512869599254e-10,3.787604683989092249e-10
9.930000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,2.400000000000000000e+01,2.596226415094339757e+01,9.023690317594353461e-08,1.083160304345088750e-07,1.212331443789448197e-08,7.294179149523291544e-09,9.505212237847619951e-10,3.980233635389175219e-10
9.930000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,2.500000000000000000e+01,2.704402515723270284e+01,9.037077888765463347e-08,1.087975170915301825e-07,1.259927457850262545e-08,7.789657872215710376e-09,1.005890295346976726e-09,4.172121602734177330e-10
9.930000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,2.600000000000000000e+01,2.812578616352201166e+01,9.051108342217872302e-08,1.093000627321531567e-07,1.309031808068277066e-08,8.297044711380641178e-09,1.061696033506373391e-09,4.363079531405632841e-10
9.930000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,2.700000000000000000e+01,2.920754716981132049e+01,9.065769584084587015e-08,1.098235368340479344e-07,1.359609892165522767e-08,8.815867803047869596e-09,1.117866066556371688e-09,4.552932559414666363e-10
9.930000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,2.800000000000000000e+01,3.028930817610062931e+01,9.081049549215979819e-08,1.103677860073775550e-07,1.411626604696823921e-08,9.345655818005022918e-09,1.174330840719863685e-09,4.741518487522898959e-10
9.930000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,2.900000000000000000e+01,3.137106918238993813e+01,9.096936448669942302e-08,1.109326191577692823e-07,1.465046287470048821e-08,9.885938104440921053e-09,1.231023485259171267e-09,4.928686431705517678e-10
9.930000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,3.000000000000000000e+01,3.245283018867924341e+01,9.113418917216592966e-08,1.115177981451630919e-07,1.519832705991229457e-08,1.043624482787895975e-08,1.287879685089096291e-09,5.114295636341315450e-10
9.930000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,3.100000000000000000e+01,3.353459119496855578e+01,9.130486081044415907e-08,1.121230331168381678e-07,1.575949047302916886e-08,1.099610710761887514e-08,1.344837560516023151e-09,5.298214429166189260e-10
9.930000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,3.200000000000000000e+01,3.461635220125786105e+01,9.148127563344976674e-08,1.127479818406268457e-07,1.633357935352181406e-08,1.156505714943715704e-08,1.401837553764266359e-09,5.480319301309902887e-10
9.930000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,3.300000000000000000e+01,3.569811320754716633e+01,9.166333440106440842e-08,1.133922526038265094e-07,1.692021461344489860e-08,1.214262837491131318e-08,1.458822321978290663e-09,5.660494097728204103e-10
9.930000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,3.400000000000000000e+01,3.677987421383647870e+01,9.185094154615873549e-08,1.140554103395189323e-07,1.751901227270201262e-08,1.272835554821796170e-08,1.515736636412376550e-09,5.838629305094473161e-10
9.930000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,3.500000000000000000e+01,3.786163522012578397e+01,9.204400398546654399e-08,1.147369855220904247e-07,1.812958400541063202e-08,1.332177490149252449e-08,1.572527287538752286e-09,6.014621425756181527e-10
9.930000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,3.600000000000000000e+01,3.894339622641509635e+01,9.224242969545898958e-08,1.154364850982459234e-07,1.875153776674874194e-08,1.392242425981128613e-08,1.629142995819202894e-09,6.188372427707493202e-10
9.930000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,3.700000000000000000e+01,4.002515723270440162e+01,9.244612618194204169e-08,1.161534044176807915e-07,1.938447845773192971e-08,1.452984316662019482e-08,1.685534327891429480e-09,6.359789261693469527e-10
9.930000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,3.800000000000000000e+01,4.110691823899370689e+01,9.265499899211719494e-08,1.168872389292477612e-07,2.002800857725997299e-08,1.514357301008059471e-08,1.741653617919109373e-09,6.528783437560533211e-10
9.930000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,3.900000000000000000e+01,4.218867924528301927e+01,9.286895041579028899e-08,1.176374943985403590e-07,2.068172881030897901e-08,1.576315715042394651e-08,1.797454893845164690e-09,6.695270652824952260e-10
