simulation_index,step,time,point_index,z,C1,C2,C3,C4,C5,C6
1.010000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.540003996416631057e-08,9.050640059644993461e-08,5.351079036843118087e-09,1.742668514630534654e-10,7.662957826667608890e-12,4.634726395755232946e-12
1.010000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,1.000000000000000000e+00,1.081761006289308158e+00,7.536912263981452641e-08,9.041226930338766595e-08,5.370252887487377668e-09,2.361219373544097547e-10,1.871577959361439934e-11,1.103461960952813420e-11
1.010000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,2.000000000000000000e+00,2.163522012578616316e+00,7.534502966681352233e-08,9.034179562766103576e-08,5.408962314882963019e-09,3.185053138224515654e-10,3.295893742148950833e-11,1.898683547690688084e-11
1.010000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,3.000000000000000000e+00,3.245283018867924696e+00,7.532774557040751059e-08,9.029489911253247597e-08,5.467030201265424987e-09,4.210279607368242145e-10,5.020257614738245898e-11,2.830278507335493930e-11
1.010000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,4.000000000000000000e+00,4.327044025157232632e+00,7.531725185371856108e-08,9.027148887071412055e-08,5.544271908613644831e-09,5.432978759486917078e-10,7.026605684726841393e-11,3.881530314358469031e-11
1.010000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,5.000000000000000000e+00,5.408805031446540568e+00,7.531352710058971533e-08,9.027146374700878544e-08,5.640495493538636145e-09,6.849203038415249314e-10,9.297745737053911999e-11,5.037611523228794637e-11
1.010000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,6.000000000000000000e+00,6.490566037735849392e+00,7.531654710754071571e-08,9.029471236413745537e-08,5.755501863783437517e-09,8.454979005783649726e-10,1.181730911361143258e-10,6.285360015935899970e-11
1.010000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,7.000000000000000000e+00,7.572327044025157328e+00,7.532628507291034337e-08,9.034111309346810155e-08,5.889084921974781312e-09,1.024630887508778331e-09,1.456970520670335562e-10,7.613081806063714061e-11
1.010000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,8.000000000000000000e+00,8.654088050314465264e+00,7.534271182853051731e-08,9.041053397665952250e-08,6.041031704056250013e-09,1.221917199950450839e-09,1.754007853977365536e-10,9.010377311186828529e-11
1.010000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,9.000000000000000000e+00,9.735849056603774088e+00,7.536579605065990486e-08,9.050283266772684474e-08,6.211122516519635101e-09,1.436952631976970367e-09,2.071426829494490793e-10,1.046798830339999127e-10
