simulation_index,step,time,point_index,z,C1,C2,C3,C4,C5,C6
9.950000000000000000e+02,3.390000000000000000e+02,3.389999999999999858e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.835147839177992070e-08,5.679579914330684408e-08,4.133478226600437251e-10,5.005936417334424296e-12,7.202602993423806078e-14,4.356287966602852083e-14
9.950000000000000000e+02,3.390000000000000000e+02,3.389999999999999858e+01,1.000000000000000000e+00,1.081761006289308158e+00,7.829830953684794669e-08,5.669312495439918088e-08,4.108188303154078380e-10,5.529065975512518851e-12,1.759000293618619086e-13,1.037085146779682002e-13
9.950000000000000000e+02,3.390000000000000000e+02,3.389999999999999858e+01,2.000000000000000000e+00,2.163522012578616316e+00,7.824524091064216419e-08,5.659085840164631591e-08,4.084935137882792470e-10,6.245951930071855056e-12,3.097260431475125926e-13,1.784243685018237116e-13
9.950000000000000000e+02,3.390000000000000000e+02,3.389999999999999858e+01,3.000000000000000000e+00,3.245283018867924696e+00,7.819227296260691062e-08,5.648899967449620724e-08,4.063700781956999933e-10,7.152827636207448883e-12,4.717041735435662593e-13,2.659297686646530519e-13
9.950000000000000000e+02,3.390000000000000000e+02,3.389999999999999858e+01,4.000000000000000000e+00,4.327044025157232632e+00,7.813940808162071034e-08,5.638755307505794017e-08,4.044470040414509889e-10,8.245923819126359151e-12,6.601250589950528930e-13,3.646481802835707979e-13
9.950000000000000000e+02,3.390000000000000000e+02,3.389999999999999858e+01,5.000000000000000000e+00,5.408805031446540568e+00,7.808665432161140079e-08,5.628653497144465360e-08,4.027236691658657892e-10,9.521478888391447962e-12,8.733642900050838479e-13,4.731826231502923890e-13
9.950000000000000000e+02,3.390000000000000000e+02,3.389999999999999858e+01,6.000000000000000000e+00,6.490566037735849392e+00,7.803403309003090341e-08,5.618599020856702144e-08,4.012016335409648767e-10,1.097576403632554892e-11,1.109877418040482635e-12,5.902941159702844484e-13
9.950000000000000000e+02,3.390000000000000000e+02,3.389999999999999858e+01,7.000000000000000000e+00,7.572327044025157328e+00,7.798159180958981784e-08,5.608601912596524696e-08,3.998867535042306717e-10,1.260512765367167933e-11,1.368195659715283631e-12,7.148828148592888317e-13
9.950000000000000000e+02,3.390000000000000000e+02,3.389999999999999858e+01,8.000000000000000000e+00,8.654088050314465264e+00,7.792942015780670890e-08,5.598681219055063281e-08,3.987918873238226343e-10,1.440605581881119351e-11,1.646922345166852502e-12,8.459715174447512484e-13
9.950000000000000000e+02,3.390000000000000000e+02,3.389999999999999858e+01,9.000000000000000000e+00,9.735849056603774088e+00,7.787766463229622798e-08,5.588868101693285625e-08,3.979393082975181634e-10,1.637523307439193627e-11,1.944730124861585790e-12,9.826912453776162274e-13
9.950000000000000000e+02,3.390000000000000000e+02,3.389999999999999858e+01,1.000000000000000000e+01,1.081761006289308114e+01,7.782653273664685493e-08,5.579206718364392860e-08,3.973613668497186849e-10,1.850957557371082028e-11,2.260358831650098342e-12,1.124268641109145155e-12
9.950000000000000000e+02,3.390000000000000000e+02,3.389999999999999858e+01,1.100000000000000000e+01,1.189937106918238996e+01,7.777627781981505894e-08,5.569750971380877884e-08,3.970979065144237493e-10,2.080620590078360592e-11,2.592613712844168041e-12,1.270014920599518062e-12
9.950000000000000000e+02,3.390000000000000000e+02,3.389999999999999858e+01,1.200000000000000000e+01,1.298113207547169878e+01,7.772716043385226396e-08,5.560556243065563236e-08,3.971897565807460228e-10,2.326235213076952555e-11,2.940363576257723525e-12,1.419316127047526915e-12
9.950000000000000000e+02,3.390000000000000000e+02,3.389999999999999858e+01,1.300000000000000000e+01,1.406289308176100583e+01,7.767939118148198960e-08,5.551667186035661448e-08,3.976691545566072472e-10,2.587518134214909712e-11,3.302538328273089085e-12,1.571624447562200049e-12
9.950000000000000000e+02,3.390000000000000000e+02,3.389999999999999858e+01,1.400000000000000000e+01,1.514465408805031466e+01,7.763306957879126123e-08,5.543104675040355763e-08,3.985495485870386104e-10,2.864160845975904161e-11,3.678125484841249680e-12,1.726450394512028633e-12
9.950000000000000000e+02,3.390000000000000000e+02,3.389999999999999858e+01,1.500000000000000000e+01,1.622641509433962170e+01,7.758813847483758181e-08,5.534856095291581134e-08,3.998180572641420130e-10,3.155813937531572602e-11,4.066165501866022585e-12,1.883355714115824740e-12
9.950000000000000000e+02,3.390000000000000000e+02,3.389999999999999858e+01,1.600000000000000000e+01,1.730817610062893053e+01,7.754437084292603014e-08,5.526872555035817365e-08,4.014333885095363760e-10,3.462080201532795726e-11,4.465746118254189648e-12,2.041946953200306511e-12
9.950000000000000000e+02,3.390000000000000000e+02,3.389999999999999858e+01,1.700000000000000000e+01,1.838993710691823935e+01,7.750139589812228586e-08,5.519074499850616719e-08,4.033303502417750185e-10,3.782519123468766691e-11,4.875996211253791478e-12,2.201869672092464591e-12
9.950000000000000000e+02,3.390000000000000000e+02,3.389999999999999858e+01,1.800000000000000000e+01,1.947169811320754818e+01,7.745875868886207903e-08,5.511364468859782211e-08,4.054299324322562592e-10,4.116661524114445096e-11,5.296079823342112844e-12,2.362803322032950692e-12
9.950000000000000000e+02,3.390000000000000000e+02,3.389999999999999858e+01,1.900000000000000000e+01,2.055345911949685345e+01,7.741599701390679757e-08,5.503643535121923404e-08,4.076522209682347572e-10,4.464029931045380067e-11,5.725190987840506726e-12,2.524456804267163963e-12
9.950000000000000000e+02,3.390000000000000000e+02,3.389999999999999858e+01,2.000000000000000000e+01,2.163522012578616227e+01,7.737271562636592151e-08,5.495827145799212265e-08,4.099287697003727973e-10,4.824158917938463578e-11,6.162549785519883203e-12,2.686564701630340778e-12
9.950000000000000000e+02,3.390000000000000000e+02,3.389999999999999858e+01,2.100000000000000000e+01,2.271698113207547109e+01,7.732864087150307548e-08,5.487856763470862993e-08,4.122116138774166204e-10,5.196610439396813697e-11,6.607399787691685956e-12,2.848884136011893838e-12
9.950000000000000000e+02,3.390000000000000000e+02,3.389999999999999858e+01,2.200000000000000000e+01,2.379874213836477992e+01,7.728364682157815668e-08,5.479705405922249386e-08,4.144774558252003785e-10,5.580981444950700057e-11,7.059006775731978490e-12,3.011192171492764966e-12
9.950000000000000000e+02,3.390000000000000000e+02,3.389999999999999858e+01,2.300000000000000000e+01,2.488050314465408874e+01,7.723775289052072407e-08,5.471377090176283194e-08,4.167270617077280240e-10,5.976903670047120261e-11,7.516658441614636190e-12,3.173283663466938673e-12
9.950000000000000000e+02,3.390000000000000000e+02,3.389999999999999858e+01,2.400000000000000000e+01,2.596226415094339757e+01,7.719109961304887819e-08,5.462901618923582677e-08,4.189810343740536057e-10,6.384037493100133604e-11,7.979664695898405379e-12,3.334969451892279414e-12
9.950000000000000000e+02,3.390000000000000000e+02,3.389999999999999858e+01,2.500000000000000000e+01,2.704402515723270284e+01,7.714391222090222634e-08,5.454326775896096595e-08,4.212736148995793002e-10,6.802062631033828850e-11,8.447358226832573259e-12,3.496074809015213709e-12
9.950000000000000000e+02,3.390000000000000000e+02,3.389999999999999858e+01,2.600000000000000000e+01,2.812578616352201166e+01,7.709646110726426444e-08,5.445709878094424776e-08,4.236460612333846669e-10,7.230668280135113958e-11,8.919095032093211267e-12,3.656438072215087065e-12
9.950000000000000000e+02,3.390000000000000000e+02,3.389999999999999858e+01,2.700000000000000000e+01,2.920754716981132049e+01,7.704902563264272956e-08,5.437110065447640777e-08,4.261406929138860464e-10,7.669544502613131234e-11,9.394254744265066136e-12,3.815909414498980207e-12
9.950000000000000000e+02,3.390000000000000000e+02,3.389999999999999858e+01,2.800000000000000000e+01,3.028930817610062931e+01,7.700186460794533788e-08,5.428582038386711552e-08,4.287961498626691182e-10,8.118375698115713754e-11,9.872240662868367929e-12,3.974349723931153973e-12
9.950000000000000000e+02,3.390000000000000000e+02,3.389999999999999858e+01,2.900000000000000000e+01,3.137106918238993813e+01,7.695519435479702697e-08,5.420171429642739814e-08,4.316439880357507170e-10,8.576836241178337165e-11,1.035247947417470885e-11,4.131629576684818267e-12
9.950000000000000000e+02,3.390000000000000000e+02,3.389999999999999858e+01,3.000000000000000000e+01,3.245283018867924341e+01,7.690917394014330493e-08,5.411911715192530907e-08,4.347065031750552456e-10,9.044587958238772986e-11,1.083442068268756597e-11,4.287628296366845647e-12
