simulation_index,step,time,point_index,z,C1,C2,C3,C4,C5,C6
2.030000000000000000e+02,2.399000000000000000e+03,2.399000000000000057e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.678031195663501002e-08,8.743282285900757344e-08,5.444174565546924993e-09,1.811503802983244221e-10,8.384550377473451045e-12,5.071169809674517011e-12
2.030000000000000000e+02,2.399000000000000000e+03,2.399000000000000057e+02,1.000000000000000000e+00,1.081761006289308158e+00,6.675500383003904650e-08,8.734751686020587157e-08,5.468013209125505950e-09,2.489863799284180019e-10,2.047761150926239780e-11,1.207342577764702902e-11
2.030000000000000000e+02,2.399000000000000000e+03,2.399000000000000057e+02,2.000000000000000000e+00,2.163522012578616316e+00,6.673418662371451755e-08,8.728343125378654576e-08,5.512919873997049283e-09,3.392628381451698066e-10,3.605952997529290627e-11,2.077316125576097432e-11
2.030000000000000000e+02,2.399000000000000000e+03,2.399000000000000057e+02,3.000000000000000000e+00,3.245283018867924696e+00,6.671770203571294051e-08,8.724027193115226176e-08,5.578682947597873831e-09,4.515449850270985928e-10,5.492118129304535257e-11,3.096334510513189085e-11
2.030000000000000000e+02,2.399000000000000000e+03,2.399000000000000057e+02,4.000000000000000000e+00,4.327044025157232632e+00,6.670659068189955766e-08,8.721961862631386962e-08,5.665195366592546608e-09,5.853975449439166251e-10,7.686361296975758371e-11,4.246048484466169461e-11
2.030000000000000000e+02,2.399000000000000000e+03,2.399000000000000057e+02,5.000000000000000000e+00,5.408805031446540568e+00,6.670219666633066417e-08,8.722352193924702562e-08,5.772370717062282008e-09,7.403833026103824545e-10,1.016975387018696731e-10,5.510185753501694499e-11
2.030000000000000000e+02,2.399000000000000000e+03,2.399000000000000057e+02,6.000000000000000000e+00,6.490566037735849392e+00,6.670533325421570145e-08,8.725319335393129343e-08,5.900064879826511499e-09,9.160614695232685902e-10,1.292428148756453251e-10,6.874305351996119457e-11
2.030000000000000000e+02,2.399000000000000000e+03,2.399000000000000057e+02,7.000000000000000000e+00,7.572327044025157328e+00,6.671613188679907821e-08,8.730876374876679393e-08,6.048061636753726134e-09,1.111987351753255409e-09,1.593279139272192263e-10,8.325579895594767269e-11
2.030000000000000000e+02,2.399000000000000000e+03,2.399000000000000057e+02,8.000000000000000000e+00,8.654088050314465264e+00,6.673436955533345716e-08,8.738979353603433903e-08,6.216103370078189649e-09,1.327713084817823965e-09,1.917894249392457700e-10,9.852603524719091906e-11
2.030000000000000000e+02,2.399000000000000000e+03,2.399000000000000057e+02,9.000000000000000000e+00,9.735849056603774088e+00,6.675981094743108344e-08,8.749581052055487467e-08,6.403923571574823600e-09,1.562788521588014683e-09,2.264715980968096251e-10,1.144522331420835531e-10
