simulation_index,step,time,point_index,z,C1,C2,C3,C4,C5,C6
7.890000000000000000e+02,2.399000000000000000e+03,2.399000000000000057e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.577002280065843006e-07,3.484961061379972181e-07,3.287796629598924523e-08,7.908697106574843344e-10,4.148723332940512634e-12,2.509246046657436834e-12
7.890000000000000000e+02,2.399000000000000000e+03,2.399000000000000057e+02,1.000000000000000000e+00,1.081761006289308158e+00,1.575151539514323161e-07,3.477820714979534145e-07,3.269051737162126594e-08,8.143358206724208002e-10,1.012706558793735020e-11,5.970800013722534950e-12
7.890000000000000000e+02,2.399000000000000000e+03,2.399000000000000057e+02,2.000000000000000000e+00,2.163522012578616316e+00,1.572110717064762042e-07,3.469162804265373018e-07,3.254964796946323531e-08,8.517167473636757430e-10,1.781004965110397494e-11,1.025947650632196878e-11
7.890000000000000000e+02,2.399000000000000000e+03,2.399000000000000057e+02,3.000000000000000000e+00,3.245283018867924696e+00,1.567761428712346764e-07,3.458771335818811417e-07,3.245503056346377804e-08,9.027185337663421618e-10,2.707450093533241918e-11,1.526176619483336783e-11
7.890000000000000000e+02,2.399000000000000000e+03,2.399000000000000057e+02,4.000000000000000000e+00,4.327044025157232632e+00,1.562429111588901456e-07,3.446978600378019975e-07,3.239095676774850068e-08,9.658757735021180571e-10,3.780053876400231680e-11,2.087534719872975017e-11
7.890000000000000000e+02,2.399000000000000000e+03,2.399000000000000057e+02,5.000000000000000000e+00,5.408805031446540568e+00,1.556540855615655222e-07,3.434229702397380788e-07,3.233760450818981874e-08,1.039431802077708284e-09,4.987280561036369632e-11,2.700856201522483687e-11
7.890000000000000000e+02,2.399000000000000000e+03,2.399000000000000057e+02,6.000000000000000000e+00,6.490566037735849392e+00,1.550323488794612330e-07,3.420715882241536989e-07,3.228187752611610015e-08,1.122156002606855303e-09,6.318136188699928913e-11,3.357982455371752980e-11
7.890000000000000000e+02,2.399000000000000000e+03,2.399000000000000057e+02,7.000000000000000000e+00,7.572327044025157328e+00,1.543771946183913806e-07,3.406361075338161757e-07,3.221988048484689485e-08,1.213501574871920474e-09,7.762223160514836713e-11,4.051694130679070810e-11
7.890000000000000000e+02,2.399000000000000000e+03,2.399000000000000057e+02,8.000000000000000000e+00,8.654088050314465264e+00,1.536788517304933349e-07,3.391013587855684929e-07,3.215312711680207900e-08,1.313295803879692873e-09,9.309767414265776096e-11,4.775637637550812603e-11
7.890000000000000000e+02,2.399000000000000000e+03,2.399000000000000057e+02,9.000000000000000000e+00,9.735849056603774088e+00,1.529306031024915662e-07,3.374595130250995310e-07,3.208406131621728551e-08,1.421405602401962099e-09,1.095162634176424006e-10,5.524249598026757523e-11
7.890000000000000000e+02,2.399000000000000000e+03,2.399000000000000057e+02,1.000000000000000000e+01,1.081761006289308114e+01,1.521318236087447337e-07,3.357118874913429503e-07,3.201391194505584773e-08,1.537598809386854251e-09,1.267928270248955961e-10,6.292681652497028558e-11
7.890000000000000000e+02,2.399000000000000000e+03,2.399000000000000057e+02,1.100000000000000000e+01,1.189937106918238996e+01,1.512850333826191372e-07,3.338634361217503684e-07,3.194267762516568638e-08,1.661565436226488730e-09,1.448482754954119513e-10,7.076727060823380708e-11
7.890000000000000000e+02,2.399000000000000000e+03,2.399000000000000057e+02,1.200000000000000000e+01,1.298113207547169878e+01,1.503925652286036566e-07,3.319178858703451744e-07,3.186987157010971501e-08,1.792983001213197960e-09,1.636093439970914265e-10,7.872750124508452388e-11
7.890000000000000000e+02,2.399000000000000000e+03,2.399000000000000057e+02,1.300000000000000000e+01,1.406289308176100583e+01,1.494553779685572952e-07,3.298765283484806752e-07,3.179507939200869743e-08,1.931555741352422873e-09,1.830082689776093573e-10,8.677619323600099029e-11
7.890000000000000000e+02,2.399000000000000000e+03,2.399000000000000057e+02,1.400000000000000000e+01,1.514465408805031466e+01,1.484735331804291450e-07,3.277393849924163960e-07,3.171811551020734453e-08,2.077019466629659466e-09,2.029824233017532800e-10,9.488644947292529648e-11
7.890000000000000000e+02,2.399000000000000000e+03,2.399000000000000057e+02,1.500000000000000000e+01,1.622641509433962170e+01,1.474470010533300550e-07,3.255065684011963074e-07,3.163894708060597394e-08,2.229130986974373290e-09,2.234739319215529565e-10,1.030352180200525699e-10
7.890000000000000000e+02,2.399000000000000000e+03,2.399000000000000057e+02,1.600000000000000000e+01,1.730817610062893053e+01,1.463760490845394524e-07,3.231788067563071119e-07,3.155758299594363846e-08,2.387658413719199821e-09,2.444292859261266362e-10,1.112027732108136023e-10
7.890000000000000000e+02,2.399000000000000000e+03,2.399000000000000057e+02,1.700000000000000000e+01,1.838993710691823935e+01,1.452612064090517440e-07,3.207572764643449838e-07,3.147401669081863086e-08,2.552377372916388513e-09,2.657989674825155773e-10,1.193722513447328818e-10
7.890000000000000000e+02,2.399000000000000000e+03,2.399000000000000057e+02,1.800000000000000000e+01,1.947169811320754818e+01,1.441030873283967661e-07,3.182432669314493212e-07,3.138822133505285276e-08,2.723071109366177373e-09,2.875370933129294748e-10,1.275292393691550214e-10
7.890000000000000000e+02,2.399000000000000000e+03,2.399000000000000057e+02,1.900000000000000000e+01,2.055345911949685345e+01,1.429022780156205786e-07,3.156379996334832690e-07,3.130016580265377302e-08,2.899531328002037611e-09,3.096010807983480939e-10,1.356614134330058716e-10
7.890000000000000000e+02,2.399000000000000000e+03,2.399000000000000057e+02,2.000000000000000000e+01,2.163522012578616227e+01,1.416593225066906239e-07,3.129426267474735334e-07,3.120982803297957619e-08,3.081558238250201854e-09,3.319513385673712584e-10,1.437582233732283302e-10
7.890000000000000000e+02,2.399000000000000000e+03,2.399000000000000057e+02,2.100000000000000000e+01,2.271698113207547109e+01,1.403747555345528276e-07,3.101583000739025063e-07,3.111719909348698723e-08,3.268959804522839323e-09,3.545509821128877077e-10,1.518106188647318966e-10
7.890000000000000000e+02,2.399000000000000000e+03,2.399000000000000057e+02,2.200000000000000000e+01,2.379874213836477992e+01,1.390491309659207828e-07,3.072862207899795014e-07,3.102228109633538480e-08,3.461550740090102191e-09,3.773655741568230549e-10,1.598108129416719660e-10
7.890000000000000000e+02,2.399000000000000000e+03,2.399000000000000057e+02,2.300000000000000000e+01,2.488050314465408874e+01,1.376830292149092544e-07,3.043276477369000430e-07,3.092508376498499226e-08,3.659151629238536971e-09,4.003628889113880262e-10,1.677520787446394515e-10
7.890000000000000000e+02,2.399000000000000000e+03,2.399000000000000057e+02,2.400000000000000000e+01,2.596226415094339757e+01,1.362770512235779427e-07,3.012838828705936536e-07,3.082562220279728947e-08,3.861588267278096896e-09,4.235126989806071710e-10,1.756285755876807833e-10
7.890000000000000000e+02,2.399000000000000000e+03,2.399000000000000057e+02,2.500000000000000000e+01,2.704402515723270284e+01,1.348318107447105979e-07,2.981562560557262334e-07,3.072391609353099010e-08,4.068691148180881657e-09,4.467865833930782055e-10,1.834352007314131408e-10
7.890000000000000000e+02,2.399000000000000000e+03,2.399000000000000057e+02,2.600000000000000000e+01,2.812578616352201166e+01,1.333479304546524732e-07,2.949461181182525533e-07,3.061998958151956971e-08,4.280295016776843945e-09,4.701577551404174097e-10,1.911674635698121149e-10
7.890000000000000000e+02,2.399000000000000000e+03,2.399000000000000057e+02,2.700000000000000000e+01,2.920754716981132049e+01,1.318260414224048969e-07,2.916548400954302014e-07,3.051387116608709351e-08,4.496238448188051870e-09,4.936009065823475329e-10,1.988213792692866768e-10
7.890000000000000000e+02,2.399000000000000000e+03,2.399000000000000057e+02,2.800000000000000000e+01,3.028930817610062931e+01,1.302667835101674327e-07,2.882838137656204276e-07,3.040559337201084233e-08,4.716363454265974629e-09,5.170920711292042494e-10,2.063933792233022045e-10
7.890000000000000000e+02,2.399000000000000000e+03,2.399000000000000057e+02,2.900000000000000000e+01,3.137106918238993813e+01,1.286708051427233131e-07,2.848344506709944464e-07,3.029519225616441151e-08,4.940515127469832179e-09,5.406084996941574080e-10,2.138802359924832769e-10
