time_s,phi_mid,rho,power,fuel_mid,graphite_mid,core_inlet,core_outlet,hx1_hot_outlet,hx1_cold_outlet,hx2_hot_outlet,hx2_cold_outlet,brayton_return
383,0.02188021689463401,0.0005,21420314.44584419,916.0930571159635,1868.768607865441,892.0973849959905,937.6272507866649,892.4663686762211,940.1332373675816,860.4070783563374,936.4798976393776,890.2727633881162
384,0.02173909774869848,0.0005,21275532.42228148,916.1072503673496,1869.86148866312,892.1705013515216,937.4979828909001,892.5408710287834,939.9943472459474,860.5466312247345,936.4896432500692,890.3130621041425
385,0.02157562477531683,0.0005,21108945.72970057,916.124653949014,1870.925438224192,892.2440221984386,937.4015860634937,892.6154654983277,939.8508726421279,860.6823920022321,936.4965482731908,890.3457255449845
386,0.02137125472557784,0.0005,20902618.76475399,916.1360850885852,1871.954399016109,892.3178825236221,937.3308194993117,892.6900925117811,939.7041468628194,860.8143220835587,936.500893956978,890.3717482784822
387,0.02111764327205517,0.0005,20648647.24322483,916.1341451307771,1872.94109430892,892.3920187729377,937.2741235297653,892.7646932541844,939.5564323708611,860.942398602145,936.5027538657886,890.3921552578047
388,0.02082431815136834,0.0005,20356587.43493673,916.1155073184008,1873.879739131067,892.4663686762211,937.2186122899777,892.8392097880451,939.4103971294455,861.0666127058564,936.5020520484588,890.4079291648152
389,0.02051897038719693,0.0005,20053645.80587917,916.0827622374737,1874.768774974353,892.5408710287834,937.1534449344606,892.9135852806669,939.2685511458076,861.1869689152758,936.4986365172866,890.4199361600187
390,0.02023770356765037,0.0005,19775080.99970412,916.0443097621504,1875.61211115632,892.6154654983277,937.072645596348,892.9877643108746,939.1327436214743,861.3034856316643,936.4923535673634,890.4288650864759
391,0.02001317514106277,0.0005,19552615.30772453,916.0121154928707,1876.418567237797,892.6900925117811,936.9766720268738,893.0616932163289,939.0038248756697,861.4161965312232,936.4831105036599,890.4351914672013
392,0.01986757017290329,0.0005,19407623.49939957,915.9984947989757,1877.200259995861,892.7646932541844,936.8725008215849,893.1353204393787,938.8815537126086,861.5251522557629,936.4709179670658,890.4391729817693
393,0.01980842337002209,0.0005,19347119.90563954,916.0129820007689,1877.970370598483,892.8392097880451,936.7722624599239,893.2085968337407,938.7647766618896,861.6304216124217,936.4559068746696,890.4408770298287
394,0.01982491252015043,0.0005,19360206.23392487,916.0597663641825,1878.74036515096,892.9135852806669,936.6905382872194,893.2814759055369,938.6518337117143,861.7320915489173,936.4383190036576,890.4402340249395
395,0.01988860160496948,0.0005,19418870.58708063,916.1362799918332,1879.517344475848,892.9877643108746,936.6407284188519,893.3539139779459,938.5410865932838,861.8302654697928,936.4184746906985,890.4371047160009
396,0.01996254029702476,0.0005,19486940.75076186,916.2337730514762,1880.302786533343,893.0616932163289,936.6314571815684,893.4258702851581,938.4314437965281,861.9250598686837,936.3967255702213,890.4313482786083
397,0.020013839267769,0.0005,19532388.75617752,916.3399328904217,1881.09319818659,893.1353204393787,936.6642283891476,893.4973070147429,938.3227638278595,862.016599629105,936.3734036557094,890.4228797855956
398,0.02002018140197181,0.0005,19533652.53087557,916.4421901982515,1881.881746125546,893.2085968337407,936.7330245747504,893.5681893253983,938.2160368450666,862.1050126206583,936.3487790921305,890.4117089861434
399,0.01996845451433089,0.0005,19478232.35236729,916.5300843995399,1882.659668427865,893.2814759055369,936.8256642397905,893.638485368149,938.1132798686143,862.1904243651441,936.3230367905463,890.3979558264606
400,0.01985248820893804,0.0005,19360419.00049965,916.5962928623776,1883.417331935572,893.3539139779459,936.9262582742276,893.7081663328794,938.0171499643496,862.2729535447464,936.2962773739564,890.3818418227544
401,0.01967493084944617,0.0005,19183075.47879132,916.6370905443945,1884.14556296341,893.4258702851581,937.0181810721296,893.7772065290798,937.9303703253776,862.3527089578482,936.2685420078788,890.3636604674128
402,0.01945075422208745,0.0005,18961006.94871433,916.6529195942658,1884.837496528467,893.4973070147429,937.0871187854762,893.8455834924684,937.8551253213252,862.4297882330782,936.2398552449004,890.3437339278255
403,0.01920669483409753,0.0005,18720369.8265742,916.6488068646318,1885.490330385069,893.5681893253983,937.1236817045008,893.9132780928779,937.7925751991471,862.5042782771978,936.2102756642964,890.3223663946758
404,0.01897439323871312,0.0005,18491960.44432212,916.633773140199,1886.106037102185,893.638485368149,937.1249864805006,893.9802746089616,937.7425867685671,862.5762571457008,936.1799414524725,890.299805374726
405,0.01878069911657954,0.0005,18301782.36355443,916.6188374365947,1886.690614844239,893.7081663328794,937.0948318667431,894.0465607348117,937.7037174798188,862.6457968303685,936.1490983862609,890.2762202834521
406,0.01864071569153548,0.0005,18164318.34440777,916.6142343838255,1887.252297571642,893.7772065290798,937.0425345655926,894.1121274919989,937.6734464425033,862.7129663611435,936.118101857869,890.2517033116245
407,0.01855617885994465,0.0005,18081012.30329084,916.6269938143573,1887.799532410472,893.8455834924684,936.9808198125683,894.1769690351975,937.6486066670445,862.7778346180509,936.0873915775261,890.2262921750824
408,0.01851772870777036,0.0005,18042534.56783549,916.6596929806435,1888.339310291618,893.9132780928779,936.9232282428313,894.2410823571457,937.6259315483798,862.84047234413,936.0574446000401,890.200009368901
409,0.01850820696208583,0.0005,18032029.10764414,916.7104367659302,1888.876001905187,893.9802746089616,936.8814597235684,894.3044669156561,937.6026009057003,862.9009530382129,936.0287169211135,890.1729085633996
410,0.01850530944267122,0.0005,18027716.51769487,916.7735984487268,1889.410599098523,894.0465607348117,936.8630759235269,894.3671242182047,937.5766762430402,862.9593526625375,936.001585541432,890.1451163649336
411,0.01848415719295661,0.0005,18005406.4043308,916.8408923496319,1889.94034723422,894.1121274919989,936.8699962101946,894.4290574054704,937.5473483894357,863.0157483743473,935.97630226988,890.1168579541854
412,0.01842175184504258,0.0005,17942833.41966584,916.9027749674716,1890.45904955819,894.1769690351975,936.8981515575467,894.4902708731991,937.5149637553587,863.0702167157312,935.9529681150087,890.08845894142
413,0.01830400844088442,0.0005,17826483.30280198,916.9504206520691,1890.958426800963,894.2410823571457,936.9384714883214,894.5507699630573,937.4808342333148,863.1228318132859,935.9315330047623,890.0603221890565
414,0.01813242125103515,0.0005,17658032.97550115,916.978142784674,1891.430470015735,894.3044669156561,936.9790803488553,894.6105607401619,937.4468696252973,863.1736641235074,935.9118203398715,890.0328847746092
415,0.01792539397524974,0.0005,17455576.28460476,916.985401108777,1891.869978888131,894.3671242182047,937.0082267898438,894.6696498602922,937.4151024765824,863.2227801213827,935.8935708557,890.0065644812447
416,0.01771249071100453,0.0005,17247968.94631052,916.9773288750154,1892.27622193978,894.4290574054704,937.0172136963031,894.7280445158107,937.3871996472849,863.270243097614,935.8764967832454,889.9817067169112
417,0.01752514552688225,0.0005,17065765.1505609,916.9634109091538,1892.653193293561,894.4902708731991,937.00259189267,894.7857524381192,937.3640650063796,863.3161149456466,935.8603359087327,889.9585421888556
418,0.01738837827698978,0.0005,16933174.14938526,916.954865725285,1893.008625451721,894.5507699630573,936.9671049716914,894.842781927966,937.3456256267301,863.3604585459437,935.8448956478112,889.9371634410912
419,0.01731532525314919,0.0005,16862778.33628789,916.9616871428857,1893.352186372909,894.6105607401619,936.91916491668,894.8991418843021,937.330856064296,863.4033401723193,935.8300793255348,889.9175245976111
420,0.01730493420690936,0.0005,16853335.72544894,916.9902144329627,1893.693338728203,894.6696498602922,936.8709366730731,894.9548418079305,937.3180378312491,863.4448313159977,935.8158902257168,889.8994638582019
421,0.01734342956204971,0.0005,16891249.23498017,917.0418510317519,1894.03942885803,894.7280445158107,936.835457001451,895.0098917666692,937.3051919511106,863.4850094524357,935.8024132967701,889.8827436846586
422,0.0174091110590021,0.0005,16955273.15985664,917.1131785431462,1894.394505930169,894.7857524381192,936.823540098714,895.0643023216982,937.2905807210925,863.5239575123313,935.7897790435829,889.8671004230821
423,0.01747788583774702,0.0005,17021918.99063938,917.1971847653854,1894.758978948772,894.842781927966,936.8413110546368,895.1180844271187,937.2731588465697,863.5617620913426,935.7781181570784,889.8522938332673
424,0.01752692421149461,0.0005,17069016.07599695,917.2849330664693,1895.12982571116,894.8991418843021,936.8889446857772,895.171249323712,937.2528638477744,863.598510685778,935.7675177460942,889.8381474694722
425,0.01753660427246211,0.0005,17077591.75510386,917.3671064958123,1895.501093134176,894.9548418079305,936.9607479270701,895.2238084514174,937.2306713094978,863.6342884324798,935.757989794484,889.8245727581321
426,0.01749295212033731,0.0005,17034224.78293216,917.4353398885028,1895.864760969399,895.0098917666692,937.0463953352281,895.2757734021781,937.208399724892,863.6691749263661,935.7494595667129,889.8115727078759
427,0.01739146984966386,0.0005,16934740.22434535,917.483555612822,1896.212174809027,895.0643023216982,937.1329995239826,895.3271559259217,937.1883167982919,863.703241667027,935.7417768910813,889.7992251484216
428,0.01724027288426453,0.0005,16787221.38127233,917.5093013608212,1896.535941660222,895.1180844271187,937.2076422483582,895.3779679895596,937.1726481623142,863.7365505518426,935.7347477722867,889.7876496483201
429,0.0170594494235223,0.0005,16611342.23482781,917.5146194436413,1896.831719254762,895.171249323712,937.2599034717983,895.4282218754092,937.1631032335531,863.7691536222103,935.7281788418325,889.7769659465678
430,0.01687582873775006,0.0005,16433246.39583908,917.5058403876678,1897.099211775734,895.2238084514174,937.2838723479355,895.4779302949715,937.1605156237275,863.8010940306953,935.7219238871957,889.767253852263
431,0.0167155525114148,0.0005,16278315.37305388,917.4921260807355,1897.342047214361,895.2757734021781,937.2792185072752,895.527106489065,937.164663692824,863.8324079757651,935.7159210902674,889.7585243450103
432,0.01659783706207524,0.0005,16165120.67423466,917.4832277173776,1897.566720408807,895.3271559259217,937.2511291222918,895.5757642867981,937.1743013483272,863.8631271827279,935.7102120031634,889.7507089521281
433,0.01653174635034811,0.0005,16102317.65855283,917.4872500871019,1897.781057006328,895.3779679895596,937.2091607637235,895.6239181031023,937.1873909851158,863.8932814212397,935.7049379558846,889.7436700863373
434,0.01651572625346797,0.0005,16088225.88081285,917.5090568134793,1897.992613943165,895.4282218754092,937.1652428701632,895.6715828658882,937.2014909224421,863.922900558914,935.7003149542335,889.7372300091823
435,0.01653869058484528,0.0005,16111913.26345918,917.549533148975,1898.207249294471,895.4779302949715,937.131209326827,895.7187738770534,937.2142176848515,863.952015760956,935.6965926783984,889.7312115564878
436,0.01658178740193075,0.0005,16154936.18987776,917.6055866397897,1898.42796325035,895.527106489065,937.1163341638899,895.7655066238159,937.2236892496464,863.9806596416967,935.6940061434228,889.7254807683706
