simulation_index,step,time,point_index,z,C1,C2,C3,C4,C5,C6
7.810000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.126221734227768879e-07,1.322706414230051057e-07,7.277989941035377167e-09,1.687871569442708515e-10,2.772283308406787485e-13,1.676709541151522592e-13
7.810000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,1.000000000000000000e+00,1.081761006289308158e+00,1.125462121368969046e-07,1.320325340300862452e-07,7.225818694866521847e-09,1.682177961335026947e-10,6.770479934759898395e-13,3.991769890116198602e-13
7.810000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,2.000000000000000000e+00,2.163522012578616316e+00,1.124705515206350885e-07,1.317957157933032878e-07,7.174748966587442835e-09,1.684391170122754277e-10,1.192200891358063896e-12,6.867923754387783220e-13
7.810000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,3.000000000000000000e+00,3.245283018867924696e+00,1.123952051202878345e-07,1.315602153261664547e-07,7.124774744169575535e-09,1.694361207082927296e-10,1.815787801714555803e-12,1.023678826892344343e-12
7.810000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,4.000000000000000000e+00,4.327044025157232632e+00,1.123202292436694879e-07,1.313261590157471517e-07,7.075900412016129808e-09,1.711940733463277766e-10,2.541251263279645821e-12,1.403778840186540092e-12
7.810000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,5.000000000000000000e+00,5.408805031446540568e+00,1.122458043309343184e-07,1.310939572411256619e-07,7.028160869350377639e-09,1.736991055226096856e-10,3.362355201451867047e-12,1.821722040799233704e-12
7.810000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,6.000000000000000000e+00,6.490566037735849392e+00,1.121724028533507238e-07,1.308646885238895940e-07,6.981662991905153642e-09,1.769394570875542520e-10,4.273167048493858767e-12,2.272743131264385448e-12
7.810000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,7.000000000000000000e+00,7.572327044025157328e+00,1.121010657939883195e-07,1.306407318900045850e-07,6.936653771582990914e-09,1.809075280236891796e-10,5.268042786928572315e-12,2.752610110929118167e-12
7.810000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,8.000000000000000000e+00,8.654088050314465264e+00,1.120337572222287960e-07,1.304265773509367165e-07,6.893607397926509810e-09,1.856025042385395100e-10,6.341615356936629518e-12,3.257561580256147350e-12
7.810000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,9.000000000000000000e+00,9.735849056603774088e+00,1.119736822473935533e-07,1.302295516219135412e-07,6.853302698231296703e-09,1.910327024716155342e-10,7.488786599801249357e-12,3.784252053305837141e-12
7.810000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,1.000000000000000000e+01,1.081761006289308114e+01,1.119253782222928909e-07,1.300600238005781585e-07,6.816843828093254499e-09,1.972162240852018098e-10,8.704722220899530966e-12,4.329704239788261517e-12
7.810000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,1.100000000000000000e+01,1.189937106918238996e+01,1.118943833313710637e-07,1.299306430832156163e-07,6.785575987226080603e-09,2.041784752275582054e-10,9.984848261174212864e-12,4.891267236977854798e-12
7.810000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,1.200000000000000000e+01,1.298113207547169878e+01,1.118863921685850264e-07,1.298544026127390763e-07,6.760874415937228269e-09,2.119459049677652985e-10,1.132484664715326341e-11,5.466579552854889141e-12
7.810000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,1.300000000000000000e+01,1.406289308176100583e+01,1.119060066673850461e-07,1.298417789114193040e-07,6.743834378816845868e-09,2.205367930011083690e-10,1.272064703926676068e-11,6.053535941442871652e-12
7.810000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,1.400000000000000000e+01,1.514465408805031466e+01,1.119553991617640664e-07,1.298976733149511966e-07,6.734941365115189543e-09,2.299514568578868027e-10,1.416841275590205098e-11,6.650257217737156304e-12
7.810000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,1.500000000000000000e+01,1.622641509433962170e+01,1.120333135695718258e-07,1.300191310842335023e-07,6.733827307460951233e-09,2.401650362790699170e-10,1.566451998244106473e-11,7.255062520965993461e-12
7.810000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,1.600000000000000000e+01,1.730817610062893053e+01,1.121347707083660610e-07,1.301946754190482899e-07,6.739203042634889904e-09,2.511255375387722451e-10,1.720553134182420667e-11,7.866443838288553889e-12
7.810000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,1.700000000000000000e+01,1.838993710691823935e+01,1.122516280229561203e-07,1.304055986549857568e-07,6.749003123781684888e-09,2.627581958536077448e-10,1.878816655060924471e-11,8.483042885172192810e-12
