simulation_index,step,time,point_index,z,C1,C2,C3,C4,C5,C6
1.030000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.397141471033329004e-09,7.383487109147997617e-09,4.362880060826904015e-10,1.418580125929665818e-11,6.209351680922410783e-13,3.755552983494929904e-13
1.030000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,1.000000000000000000e+00,1.081761006289308158e+00,7.393759601104015000e-09,7.375769780688373822e-09,4.378221375903759988e-10,1.919739808611929488e-11,1.516651457908047023e-12,8.942025509120857995e-13
1.030000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,2.000000000000000000e+00,2.163522012578616316e+00,7.390931663377108146e-09,7.369970800264339403e-09,4.409403944371056933e-10,2.587352161427198760e-11,2.671071199703639254e-12,1.538745727973861359e-12
1.030000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,3.000000000000000000e+00,3.245283018867924696e+00,7.388656596421606489e-09,7.366084178557290586e-09,4.456288621394721306e-10,3.418311960197859949e-11,4.068886118607626812e-12,2.293942592777624452e-12
1.030000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,4.000000000000000000e+00,4.327044025157232632e+00,7.386933209840367664e-09,7.364103075883144327e-09,4.518730094812053787e-10,4.409488554194421483e-11,5.695529563997353839e-12,3.146281716196284414e-12
1.030000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,5.000000000000000000e+00,5.408805031446540568e+00,7.385760416925482316e-09,7.364019821365903489e-09,4.596577099257686845e-10,5.557728174067987154e-11,7.537137105774614776e-12,4.083778319105823203e-12
1.030000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,6.000000000000000000e+00,6.490566037735849392e+00,7.385137705149456244e-09,7.365825918476611256e-09,4.689672536456547620e-10,6.859855212869684905e-11,9.580507652071056482e-12,5.095793375238260700e-12
1.030000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,7.000000000000000000e+00,7.572327044025157328e+00,7.385065908730568716e-09,7.369512045998866944e-09,4.797853583643126503e-10,8.312673396146750029e-11,1.181306665034305736e-11,6.172874166796900470e-12
1.030000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,8.000000000000000000e+00,8.654088050314465264e+00,7.385548198629944726e-09,7.375068056370117948e-09,4.920951798831940537e-10,9.912966928986725481e-11,1.422283140400490307e-11,7.306613829599304637e-12
1.030000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,9.000000000000000000e+00,9.735849056603774088e+00,7.386590970510338391e-09,7.382482975173724519e-09,5.058793225800688557e-10,1.165750161821540549e-10,1.679837837791943505e-11,8.489527622970635877e-12
1.030000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,1.000000000000000000e+01,1.081761006289308114e+01,7.388204101175588517e-09,7.391745008010598098e-09,5.211198503315396860e-10,1.354302596454813102e-10,1.952881236651645465e-11,9.714943925211437993e-12
1.030000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,1.100000000000000000e+01,1.189937106918238996e+01,7.390400028079446229e-09,7.402841561223762399e-09,5.377982983775315710e-10,1.556627222534729451e-10,2.240373741562143888e-11,1.097690819962232833e-11
1.030000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,1.200000000000000000e+01,1.298113207547169878e+01,7.393191400257824977e-09,7.415759279497940803e-09,5.558956864033313719e-10,1.772395745310352447e-10,2.541322940410620777e-11,1.227009839035743633e-11
