simulation_index,step,time,point_index,z,C1,C2,C3,C4,C5,C6
7.830000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.126114894371818435e-07,1.322451634897607363e-07,7.274482271330826764e-09,1.684089980611155350e-10,2.342770628088849705e-13,1.416930697640009790e-13
7.830000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,1.000000000000000000e+00,1.081761006289308158e+00,1.125354209035485172e-07,1.320067070907137823e-07,7.222005932891211958e-09,1.674826122110817664e-10,5.721480940227238822e-13,3.373291923099114475e-13
7.830000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,2.000000000000000000e+00,2.163522012578616316e+00,1.124596150037432195e-07,1.317694089089476324e-07,7.170523124930673095e-09,1.672320599027077924e-10,1.007476486313982800e-12,5.803774120179475911e-13
7.830000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,3.000000000000000000e+00,3.245283018867924696e+00,1.123840854372360380e-07,1.315332981664760801e-07,7.120028848739383690e-09,1.676445363369274238e-10,1.534429790163740519e-12,8.650578714847314360e-13
7.830000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,4.000000000000000000e+00,4.327044025157232632e+00,1.123088888668219736e-07,1.312985023463113098e-07,7.070528593809791770e-09,1.687075195719041976e-10,2.147465497524489719e-12,1.186251261574202980e-12
7.830000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,5.000000000000000000e+00,5.408805031446540568e+00,1.122342066396989526e-07,1.310654342237701719e-07,7.022058548740257279e-09,1.704093709002843222e-10,2.841313399803002656e-12,1.539419374948973256e-12
7.830000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,6.000000000000000000e+00,6.490566037735849392e+00,1.121605134090920464e-07,1.308351776943916810e-07,6.974727254374630197e-09,1.727405824499635859e-10,3.610960176570241535e-12,1.920535564293341782e-12
7.830000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,7.000000000000000000e+00,7.572327044025157328e+00,1.120888548049014806e-07,1.306101228958844827e-07,6.928784057420148600e-09,1.756958322104865978e-10,4.451636539518226004e-12,2.326023953067804155e-12
7.830000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,8.000000000000000000e+00,8.654088050314465264e+00,1.120212035330672445e-07,1.303947802226720644e-07,6.884706590156592950e-09,1.792766125021735265e-10,5.358807266660678797e-12,2.752706371254108374e-12
7.830000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,9.000000000000000000e+00,9.735849056603774088e+00,1.119607786936063304e-07,1.301965091980545971e-07,6.843278557151212061e-09,1.834935705369084701e-10,6.328164244177005530e-12,3.197756087958976249e-12
7.830000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,1.000000000000000000e+01,1.081761006289308114e+01,1.119121373680899567e-07,1.300257250215239385e-07,6.805610499167224946e-09,1.883671438770560395e-10,7.355622066436554245e-12,3.658657451304865930e-12
7.830000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,1.100000000000000000e+01,1.189937106918238996e+01,1.118808417673766984e-07,1.298951329104865033e-07,6.773055084705948979e-09,1.939250434158639519e-10,8.437314921651222841e-12,4.133170534246426984e-12
7.830000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,1.200000000000000000e+01,1.298113207547169878e+01,1.118726111567281113e-07,1.298177834355859372e-07,6.746995087451588275e-09,2.001959370418979820e-10,9.569592729132069858e-12,4.619299873577043203e-12
7.830000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,1.300000000000000000e+01,1.406289308176100583e+01,1.118920673903677716e-07,1.298041994030433393e-07,6.728531893387746395e-09,2.072001760803076221e-10,1.074901420524884677e-11,5.115266442286409363e-12
7.830000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,1.400000000000000000e+01,1.514465408805031466e+01,1.119413922025554907e-07,1.298593038879794586e-07,6.718154146217301908e-09,2.149399522243308210e-10,1.197233500216041057e-11,5.619482153118373804e-12
7.830000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,1.500000000000000000e+01,1.622641509433962170e+01,1.120193240839218699e-07,1.299801293689129658e-07,6.715492833962644636e-09,2.233920617068215531e-10,1.323649025822258971e-11,6.130526443988956947e-12
7.830000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,1.600000000000000000e+01,1.730817610062893053e+01,1.121208623298324898e-07,1.301551488479466549e-07,6.719253463710086242e-09,2.325059720386961632e-10,1.453857245630098098e-11,6.647124783294024875e-12
7.830000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,1.700000000000000000e+01,1.838993710691823935e+01,1.122378291836204680e-07,1.303655727239469104e-07,6.727361597702214592e-09,2.422082496093013429e-10,1.587580685989439742e-11,7.168129170826894409e-12
7.830000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,1.800000000000000000e+01,1.947169811320754818e+01,1.123601599422820033e-07,1.305883111760512132e-07,6.737288031553266228e-09,2.524123108643956360e-10,1.724552751104672091e-11,7.692500829842345861e-12
7.830000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,1.900000000000000000e+01,2.055345911949685345e+01,1.124775654038489576e-07,1.307997857872010752e-07,6.746464161746300085e-09,2.630308018272482464e-10,1.864515662716068599e-11,8.219295265580567637e-12
7.830000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,2.000000000000000000e+01,2.163522012578616227e+01,1.125811268656016709e-07,1.309795823219417563e-07,6.752677803645054101e-09,2.739873215208183495e-10,2.007218935624753719e-11,8.747649734744363749e-12
7.830000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,2.100000000000000000e+01,2.271698113207547109e+01,1.126644558227649818e-07,1.311131024778623890e-07,6.754358318715998339e-09,2.852247806548973651e-10,2.152418460548156023e-11,9.276772991737765397e-12
7.830000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,2.200000000000000000e+01,2.379874213836477992e+01,1.127242270559707066e-07,1.311927776851195427e-07,6.750704345810561400e-09,2.967090305091757544e-10,2.299876146383260097e-11,9.805937017558438465e-12
7.830000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,2.300000000000000000e+01,2.488050314465408874e+01,1.127600926406077372e-07,1.312178639078111712e-07,6.741657107430838034e-09,3.084278876496887622e-10,2.449359990525357402e-11,1.033447034177668601e-11
7.830000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,2.400000000000000000e+01,2.596226415094339757e+01,1.127741340179596239e-07,1.311931790019629887e-07,6.727759382125241717e-09,3.203867852254964307e-10,2.600644410566971074e-11,1.086175255112907457e-11
7.830000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,2.500000000000000000e+01,2.704402515723270284e+01,1.127700748240708506e-07,1.311272939049182103e-07,6.709956236830490040e-09,3.326027480126341792e-10,2.753510678146801233e-11,1.138720962651245097e-11
7.830000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,2.600000000000000000e+01,2.812578616352201166e+01,1.127524634649463785e-07,1.310306569434284201e-07,6.689389822409801518e-09,3.450982602648175108e-10,2.907747330367033930e-11,1.191030983545298070e-11
7.830000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,2.700000000000000000e+01,2.920754716981132049e+01,1.127259715437753531e-07,1.309139859564945935e-07,6.667224549290520428e-09,3.578961041604564948e-10,3.063150478640237659e-11,1.243056000022382616e-11
7.830000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,2.800000000000000000e+01,3.028930817610062931e+01,1.126948780391742929e-07,1.307870879664946523e-07,6.644519759773803213e-09,3.710156633456816336e-10,3.219523975788044903e-11,1.294750204155272686e-11
7.830000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,2.900000000000000000e+01,3.137106918238993813e+01,1.126627464546232287e-07,1.306581223354766337e-07,6.622151292505982632e-09,3.844707116404983252e-10,3.376679432852114007e-11,1.346070975431145817e-11
7.830000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,3.000000000000000000e+01,3.245283018867924341e+01,1.126322650245574380e-07,1.305332382130840664e-07,6.600774063314298100e-09,3.982684296418941225e-10,3.534436096256014590e-11,1.396978580422351513e-11
7.830000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,3.100000000000000000e+01,3.353459119496855578e+01,1.126052075133757948e-07,1.304164883767846515e-07,6.580814696744032641e-09,4.124093025332104957e-10,3.692620605983165649e-11,1.447435894860116360e-11
7.830000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,3.200000000000000000e+01,3.461635220125786105e+01,1.125824759561511307e-07,1.303099304032198083e-07,6.562484261802111213e-09,4.268875877431095375e-10,3.851066659704231392e-11,1.497408148634316246e-11
7.830000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,3.300000000000000000e+01,3.569811320754716633e+01,1.125641972140258644e-07,1.302138503565691226e-07,6.545803874990099758e-09,4.416921279174983911e-10,4.009614609152667596e-11,1.546862693897223482e-11
7.830000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,3.400000000000000000e+01,3.677987421383647870e+01,1.125498552015517830e-07,1.301270672061043872e-07,6.530638518628849002e-09,4.568073679719584510e-10,4.168111015151239755e-11,1.595768795947928995e-11
7.830000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,3.500000000000000000e+01,3.786163522012578397e+01,1.125384465944333773e-07,1.300472899752649104e-07,6.516736005332748979e-09,4.722144879339592664e-10,4.326408187035238822e-11,1.644097446128562143e-11
7.830000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,3.600000000000000000e+01,3.894339622641509635e+01,1.125286495276424442e-07,1.299715036687779782e-07,6.503768537527973924e-09,4.878925834237490209e-10,4.484363730615879891e-11,1.691821195640303223e-11
7.830000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,3.700000000000000000e+01,4.002515723270440162e+01,1.125189939473864638e-07,1.298963582058565767e-07,6.491374177670254594e-09,5.038198248312131440e-10,4.641840125930176162e-11,1.738914008975076249e-11
7.830000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,3.800000000000000000e+01,4.110691823899370689e+01,1.125080210865067742e-07,1.298185319336416678e-07,6.479195298819843917e-09,5.199745202885749723e-10,4.798704351691585309e-11,1.785351135521173657e-11
7.830000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,3.900000000000000000e+01,4.218867924528301927e+01,1.124944196812481905e-07,1.297350416679073229e-07,6.466911141358653324e-09,5.363360087378312015e-10,4.954827567817597300e-11,1.831108997806984746e-11
7.830000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,4.000000000000000000e+01,4.327044025157232454e+01,1.124771287598596082e-07,1.296434762606537674e-07,6.454262139333060425e-09,5.528853233273926173e-10,5.110084861228113309e-11,1.876165094781854365e-11
7.830000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,4.100000000000000000e+01,4.435220125786163692e+01,1.124554008827480702e-07,1.295421399134992628e-07,6.441064648057835674e-09,5.696055909934277454e-10,5.264355054022213840e-11,1.920497918497135366e-11
7.830000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,4.200000000000000000e+01,4.543396226415094219e+01,1.124288247367966291e-07,1.294301028788783298e-07,6.427215898155591958e-09,5.864821658922458669e-10,5.417520567877547170e-11,1.964086882551069621e-11
7.830000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,4.300000000000000000e+01,4.651572327044024746e+01,1.123973108990557489e-07,1.293071683521744967e-07,6.412690161908107563e-09,6.035025252862913592e-10,5.569467334629129223e-11,2.006912260705462510e-11
7.830000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,4.400000000000000000e+01,4.759748427672955984e+01,1.123610484468531824e-07,1.291737731187618936e-07,6.397528022286760038e-09,6.206559804173771244e-10,5.720084740760395297e-11,2.048955134172095568e-11
7.830000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,4.500000000000000000e+01,4.867924528301886511e+01,1.123204423320387462e-07,1.290308445858567725e-07,6.381821149178091575e-09,6.379332681698216149e-10,5.869265592986294364e-11,2.090197346197464502e-11
7.830000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,4.600000000000000000e+01,4.976100628930817749e+01,1.122760419238100208e-07,1.288796379022652990e-07,6.365695082074437923e-09,6.553260911938969767e-10,6.016906093000041406e-11,2.130621462734743537e-11
7.830000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,4.700000000000000000e+01,5.084276729559748276e+01,1.122284700986555702e-07,1.287215745030923034e-07,6.349292254168290488e-09,6.728266663575668296e-10,6.162905811415762961e-11,2.170210738167769257e-11
7.830000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,4.800000000000000000e+01,5.192452830188679513e+01,1.121783601927573648e-07,1.285580986966198708e-07,6.332756985071482538e-09,6.904273271651095175e-10,6.307167653532772407e-11,2.208949085228713168e-11
7.830000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,4.900000000000000000e+01,5.300628930817610041e+01,1.121263055828338971e-07,1.283905630932665374e-07,6.316223551202283266e-09,7.081202088092974301e-10,6.449597812356060973e-11,2.246821048416800413e-11
7.830000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,5.000000000000000000e+01,5.408805031446540568e+01,1.120728241213051473e-07,1.282201478898702058e-07,6.299807832880449310e-09,7.258970280566859237e-10,6.590105706985112081e-11,2.283811780371242331e-11
