simulation_index,step,time,point_index,z,C1,C2,C3,C4,C5,C6
2.020000000000000000e+02,1.203000000000000000e+03,1.203000000000000114e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.151739519899231211e-07,1.389192225332436488e-07,8.173641838517700864e-09,2.262001594358169074e-10,4.449908545801179047e-12,2.689721917578286617e-12
2.020000000000000000e+02,1.203000000000000000e+03,1.203000000000000114e+02,1.000000000000000000e+00,1.081761006289308158e+00,1.151075220835976262e-07,1.387078487147581959e-07,8.147284875371792370e-09,2.602826039177995817e-10,1.091202470322453428e-11,6.422357346553498053e-12
2.020000000000000000e+02,1.203000000000000000e+03,1.203000000000000114e+02,2.000000000000000000e+00,2.163522012578616316e+00,1.150454335030226831e-07,1.385115877057793512e-07,8.133403253182222813e-09,3.072026828526104905e-10,1.935003974625515472e-11,1.110669187037982477e-11
2.020000000000000000e+02,1.203000000000000000e+03,1.203000000000000114e+02,3.000000000000000000e+00,3.245283018867924696e+00,1.149879643039971987e-07,1.383313717573734432e-07,8.132681723541494273e-09,3.675465235487342243e-10,2.976326300446968888e-11,1.667546290929919895e-11
2.020000000000000000e+02,1.203000000000000000e+03,1.203000000000000114e+02,4.000000000000000000e+00,4.327044025157232632e+00,1.149354183397553681e-07,1.381682586546632744e-07,8.145914049490169397e-09,4.420030740787424529e-10,4.216319197430201277e-11,2.307230396743452253e-11
2.020000000000000000e+02,1.203000000000000000e+03,1.203000000000000114e+02,5.000000000000000000e+00,5.408805031446540568e+00,1.148881093186338377e-07,1.380233471724265590e-07,8.173920165857743331e-09,5.312714680533767358e-10,5.655748980663976085e-11,3.024279731706817360e-11
2.020000000000000000e+02,1.203000000000000000e+03,1.203000000000000114e+02,6.000000000000000000e+00,6.490566037735849392e+00,1.148463741373393266e-07,1.378977951576634364e-07,8.217548599211827145e-09,6.360593049476845273e-10,7.294823820597812632e-11,3.813263957906469881e-11
2.020000000000000000e+02,1.203000000000000000e+03,1.203000000000000114e+02,7.000000000000000000e+00,7.572327044025157328e+00,1.148105913442012020e-07,1.377928775485024838e-07,8.277720556456569025e-09,7.571266967317999213e-10,9.133778369653772074e-11,4.668978857300835659e-11
2.020000000000000000e+02,1.203000000000000000e+03,1.203000000000000114e+02,8.000000000000000000e+00,8.654088050314465264e+00,1.147811872950924258e-07,1.377100178846735983e-07,8.355458976060544493e-09,8.953163839042674378e-10,1.117333357442590432e-10,5.586651532524397371e-11
2.020000000000000000e+02,1.203000000000000000e+03,1.203000000000000114e+02,9.000000000000000000e+00,9.735849056603774088e+00,1.147586279791534365e-07,1.376507714001871044e-07,8.451879178775395544e-09,1.051545190357084389e-09,1.341466969214508480e-10,6.561965004210545147e-11
2.020000000000000000e+02,1.203000000000000000e+03,1.203000000000000114e+02,1.000000000000000000e+01,1.081761006289308114e+01,1.147434018302209142e-07,1.376167706984986461e-07,8.568147585371535953e-09,1.226763731956011951e-09,1.585902119786806716e-10,7.590944110109177819e-11
2.020000000000000000e+02,1.203000000000000000e+03,1.203000000000000114e+02,1.100000000000000000e+01,1.189937106918238996e+01,1.147359982874671354e-07,1.376096518186798733e-07,8.705423691266179022e-09,1.421900516352319264e-09,1.850713159512196834e-10,8.669803175988425063e-11
2.020000000000000000e+02,1.203000000000000000e+03,1.203000000000000114e+02,1.200000000000000000e+01,1.298113207547169878e+01,1.147368847864842460e-07,1.376309738784343162e-07,8.864797395537958060e-09,1.637802914559358953e-09,2.135873234035450718e-10,9.794819277165942108e-11
2.020000000000000000e+02,1.203000000000000000e+03,1.203000000000000114e+02,1.300000000000000000e+01,1.406289308176100583e+01,1.147464845141245105e-07,1.376821425059254875e-07,9.047230377392671320e-09,1.875183291149661633e-09,2.441212334436782905e-10,1.096224916049353560e-10
2.020000000000000000e+02,1.203000000000000000e+03,1.203000000000000114e+02,1.400000000000000000e+01,1.514465408805031466e+01,1.147651579341721195e-07,1.377643473746911951e-07,9.253509282937249623e-09,2.134577200856623922e-09,2.766389718769174265e-10,1.216828731475914434e-10
2.020000000000000000e+02,1.203000000000000000e+03,1.203000000000000114e+02,1.500000000000000000e+01,1.622641509433962170e+01,1.147931910494924054e-07,1.378785231410168543e-07,9.484217371927507244e-09,2.416319454931692602e-09,3.110883827493072625e-10,1.340906025384982212e-10
2.020000000000000000e+02,1.203000000000000000e+03,1.203000000000000114e+02,1.600000000000000000e+01,1.730817610062893053e+01,1.148307919864229660e-07,1.380253385672704076e-07,9.739727914847538772e-09,2.720540812225201756e-09,3.474000728103264973e-10,1.468065263473193156e-10
2.020000000000000000e+02,1.203000000000000000e+03,1.203000000000000114e+02,1.700000000000000000e+01,1.838993710691823935e+01,1.148780954182364063e-07,1.382052120188291326e-07,1.002021775905606647e-08,3.047183569995593400e-09,3.854898638495559612e-10,1.597915805295750183e-10
2.020000000000000000e+02,1.203000000000000000e+03,1.203000000000000114e+02,1.800000000000000000e+01,1.947169811320754818e+01,1.149351726267390056e-07,1.384183459352362052e-07,1.032569530412233045e-08,3.396030459407567340e-09,4.252622891068275424e-10,1.730074321064863429e-10
2.020000000000000000e+02,1.203000000000000000e+03,1.203000000000000114e+02,1.900000000000000000e+01,2.055345911949685345e+01,1.150020442734562098e-07,1.386647704337452078e-07,1.065603528509606248e-08,3.766739566877759742e-09,4.666144386092017137e-10,1.864171240776779544e-10
2.020000000000000000e+02,1.203000000000000000e+03,1.203000000000000114e+02,2.000000000000000000e+01,2.163522012578616227e+01,1.150786932241473567e-07,1.389443870679911271e-07,1.101101343814731109e-08,4.158878696236810887e-09,5.094395434898765230e-10,1.999856138132158326e-10
2.020000000000000000e+02,1.203000000000000000e+03,1.203000000000000114e+02,2.100000000000000000e+01,2.271698113207547109e+01,1.151650756394770857e-07,1.392570066686728319e-07,1.139033637383979220e-08,4.571954768427558262e-09,5.536299107074629613e-10,2.136801418003462560e-10
2.020000000000000000e+02,1.203000000000000000e+03,1.203000000000000114e+02,2.200000000000000000e+01,2.379874213836477992e+01,1.152611295315195606e-07,1.396023785354775034e-07,1.179366457849064242e-08,5.005436351136308874e-09,5.990790650077268336e-10,2.274704179351279853e-10
2.020000000000000000e+02,1.203000000000000000e+03,1.203000000000000114e+02,2.300000000000000000e+01,2.488050314465408874e+01,1.153667807619497576e-07,1.399802108970334420e-07,1.222062852034300144e-08,5.458769377133159800e-09,6.456831434911614932e-10,2.413286496929561575e-10
2.020000000000000000e+02,1.203000000000000000e+03,1.203000000000000114e+02,2.400000000000000000e+01,2.596226415094339757e+01,1.154819469040628723e-07,1.403901840826244451e-07,1.267083901935017129e-08,5.931387230034319717e-09,6.933416905576492770e-10,2.552294546120998128e-10
2.020000000000000000e+02,1.203000000000000000e+03,1.203000000000000114e+02,2.500000000000000000e+01,2.704402515723270284e+01,1.156065395430937223e-07,1.408319583697513550e-07,1.314389343557675612e-08,6.422716739265449431e-09,7.419580281342558741e-10,2.691497014581091647e-10
2.020000000000000000e+02,1.203000000000000000e+03,1.203000000000000114e+02,2.600000000000000000e+01,2.812578616352201166e+01,1.157404655517824962e-07,1.413051783410980942e-07,1.363937912052808897e-08,6.932181503748657223e-09,7.914393562672848801e-10,2.830683168057956884e-10
