simulation_index,step,time,point_index,z,C1,C2,C3,C4,C5,C6
2.040000000000000000e+02,4.815000000000000000e+03,4.815000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.142794330161506646e-07,1.376963341365471489e-07,8.085096613881828047e-09,2.084417865714294888e-10,1.620979511024028621e-12,9.758378940743846589e-13
2.040000000000000000e+02,4.815000000000000000e+03,4.815000000000000000e+02,1.000000000000000000e+00,1.081761006289308158e+00,1.142064435396467315e-07,1.374618771852340825e-07,8.037979284210143440e-09,2.192973354282500157e-10,4.069329080185935200e-12,2.379603973964038628e-12
2.040000000000000000e+02,4.815000000000000000e+03,4.815000000000000000e+02,2.000000000000000000e+00,2.163522012578616316e+00,1.141353764549701653e-07,1.372342375975241023e-07,7.996519784213566907e-09,2.357443673920108174e-10,7.371426629628148122e-12,4.193837873250854111e-12
2.040000000000000000e+02,4.815000000000000000e+03,4.815000000000000000e+02,3.000000000000000000e+00,3.245283018867924696e+00,1.140663913238323550e-07,1.370140168571110416e-07,7.961197026636614535e-09,2.582286194877563610e-10,1.155376435819533869e-11,6.400586670430688620e-12
2.040000000000000000e+02,4.815000000000000000e+03,4.815000000000000000e+02,4.000000000000000000e+00,4.327044025157232632e+00,1.139997035965030574e-07,1.368019511446574156e-07,7.932571685796622077e-09,2.872671894613489034e-10,1.664780012766412689e-11,8.983835593903363948e-12
2.040000000000000000e+02,4.815000000000000000e+03,4.815000000000000000e+02,5.000000000000000000e+00,5.408805031446540568e+00,1.139355724844336318e-07,1.365989167726518384e-07,7.911306427968345227e-09,3.234679460386284676e-10,2.269155268724771124e-11,1.192983588343496026e-11
2.040000000000000000e+02,4.815000000000000000e+03,4.815000000000000000e+02,6.000000000000000000e+00,6.490566037735849392e+00,1.138743056145574483e-07,1.364059537501426737e-07,7.898185724171918465e-09,3.675465122512483460e-10,2.973047988497499391e-11,1.522697281527216385e-11
2.040000000000000000e+02,4.815000000000000000e+03,4.815000000000000000e+02,7.000000000000000000e+00,7.572327044025157328e+00,1.138162673888350609e-07,1.362242934946515117e-07,7.894135580648041369e-09,4.203424972011836694e-10,3.781816055976655178e-11,1.886559643745536766e-11
2.040000000000000000e+02,4.815000000000000000e+03,4.815000000000000000e+02,8.000000000000000000e+00,8.654088050314465264e+00,1.137618857925420633e-07,1.360553812181431070e-07,7.900238928966400599e-09,4.828312802291479422e-10,4.701649564373235653e-11,2.283778474828685843e-11
2.040000000000000000e+02,4.815000000000000000e+03,4.815000000000000000e+02,9.000000000000000000e+00,9.735849056603774088e+00,1.137116553559593611e-07,1.359008854654343609e-07,7.917741093218487483e-09,5.561262884269149961e-10,5.739504406492034510e-11,2.713698193486136741e-11
2.040000000000000000e+02,4.815000000000000000e+03,4.815000000000000000e+02,1.000000000000000000e+01,1.081761006289308114e+01,1.136661341029704237e-07,1.357626872797288181e-07,7.948039668300159729e-09,6.414667527671671550e-10,6.902916000819178880e-11,3.175747823839957900e-11
2.040000000000000000e+02,4.815000000000000000e+03,4.815000000000000000e+02,1.100000000000000000e+01,1.189937106918238996e+01,1.136259328583102969e-07,1.356428435112261847e-07,7.992654832402363603e-09,7.401875966936191585e-10,8.199676820893947332e-11,3.669373141799870070e-11
2.040000000000000000e+02,4.815000000000000000e+03,4.815000000000000000e+02,1.200000000000000000e+01,1.298113207547169878e+01,1.135916966374344307e-07,1.355435234016565677e-07,8.053179669809310960e-09,8.536714403911379505e-10,9.637390057700107861e-11,4.193957508255260539e-11
2.040000000000000000e+02,4.815000000000000000e+03,4.815000000000000000e+02,1.300000000000000000e+01,1.406289308176100583e+01,1.135640796278150690e-07,1.354669236121686210e-07,8.131214649528607884e-09,9.832868911719480694e-10,1.122294474029218546e-10,4.748740464046757874e-11
2.040000000000000000e+02,4.815000000000000000e+03,4.815000000000000000e+02,1.400000000000000000e+01,1.514465408805031466e+01,1.135437169049406488e-07,1.354151723769299399e-07,8.228294529368517130e-09,1.130320984074830150e-09,1.296198377818191815e-10,5.332745998099599621e-11
2.040000000000000000e+02,4.815000000000000000e+03,4.815000000000000000e+02,1.500000000000000000e+01,1.622641509433962170e+01,1.135311969422268068e-07,1.353902365386331274e-07,8.345818187737685049e-09,1.295915526883606296e-09,1.485844578015177216e-10,5.944732234784571081e-11
2.040000000000000000e+02,4.815000000000000000e+03,4.815000000000000000e+02,1.600000000000000000e+01,1.730817610062893053e+01,1.135270388533568823e-07,1.353938447837159816e-07,8.484991439156711992e-09,1.481016507636515327e-09,1.691425009545938457e-10,6.583170904236396927e-11
2.040000000000000000e+02,4.815000000000000000e+03,4.815000000000000000e+02,1.700000000000000000e+01,1.838993710691823935e+01,1.135316772112902975e-07,1.354274366655374827e-07,8.646789961199219472e-09,1.686342869162405137e-09,1.912916585991952700e-10,7.246259339148829096e-11
2.040000000000000000e+02,4.815000000000000000e+03,4.815000000000000000e+02,1.800000000000000000e+01,1.947169811320754818e+01,1.135454556149552352e-07,1.354921413246395005e-07,8.831945090775002199e-09,1.912376837964077267e-09,2.150086926219122897e-10,7.931961623920683134e-11
2.040000000000000000e+02,4.815000000000000000e+03,4.815000000000000000e+02,1.900000000000000000e+01,2.055345911949685345e+01,1.135686284604860239e-07,1.355887840098302620e-07,9.040950828769560636e-09,2.159373909456236286e-09,2.402515978101415532e-10,8.638070673840899508e-11
