simulation_index,step,time,point_index,z,C1,C2,C3,C4,C5,C6
9.990000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.156035472211819468e-07,1.395430524895084376e-07,8.247426611324553892e-09,2.689556502921075409e-10,1.187293583722927658e-11,7.181014163164402831e-12
9.990000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,1.000000000000000000e+00,1.081761006289308158e+00,1.155564730670546630e-07,1.393984474959550709e-07,8.277451935083411887e-09,3.648038794342819641e-10,2.899672066614692627e-11,1.709612900119986668e-11
9.990000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,2.000000000000000000e+00,2.163522012578616316e+00,1.155199664713325825e-07,1.392904762832040413e-07,8.337727329641617599e-09,4.924409275313496834e-10,5.106058724132019740e-11,2.941463672065856082e-11
9.990000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,3.000000000000000000e+00,3.245283018867924696e+00,1.154940005750748365e-07,1.392190043054626979e-07,8.427970172123273718e-09,6.512552053671169468e-10,7.776892708441715585e-11,4.384356853353879635e-11
9.990000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,4.000000000000000000e+00,4.327044025157232632e+00,1.154785438728512472e-07,1.391838811116717940e-07,8.547886395259396507e-09,8.406308127576366431e-10,1.088405224051845744e-10,6.012325783699218420e-11
9.990000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,5.000000000000000000e+00,5.408805031446540568e+00,1.154735603001527399e-07,1.391849405773864731e-07,8.697170701838617237e-09,1.059947751573176086e-09,1.440077417512200064e-10,7.802338831453714374e-11
9.990000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,6.000000000000000000e+00,6.490566037735849392e+00,1.154790093624683780e-07,1.392220011867998067e-07,8.875506776326541997e-09,1.308582130451481403e-09,1.830157811535359073e-10,9.733951225634040199e-11
9.990000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,7.000000000000000000e+00,7.572327044025157328e+00,1.154948463329461788e-07,1.392948664339641961e-07,9.082567540474930504e-09,1.585906411867368184e-09,2.256219570948161503e-10,1.178899884999387977e-10
9.990000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,8.000000000000000000e+00,8.654088050314465264e+00,1.155210224943398163e-07,1.394033252921144877e-07,9.318015425275073780e-09,1.891289671991304944e-09,2.715950432071427103e-10,1.395132869184413703e-10
9.990000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,9.000000000000000000e+00,9.735849056603774088e+00,1.155574853628078814e-07,1.395471526593430136e-07,9.581502640093127947e-09,2.224097856549807106e-09,3.207146452578651125e-10,1.620656140272435849e-10
9.990000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,1.000000000000000000e+01,1.081761006289308114e+01,1.156041787974636440e-07,1.397261096541626600e-07,9.872671428752524730e-09,2.583694028688776620e-09,3.727706115224039703e-10,1.854188210391099289e-10
9.990000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,1.100000000000000000e+01,1.189937106918238996e+01,1.156610428979893767e-07,1.399399436353324405e-07,1.019115430585660380e-08,2.969438608926310307e-09,4.275624765258496005e-10,2.094585607379299591e-10
9.990000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,1.200000000000000000e+01,1.298113207547169878e+01,1.157280136454322203e-07,1.401883878888077241e-07,1.053657427082412081e-08,3.380689607836157097e-09,4.848989363400156995e-10,2.340826636020255914e-10
9.990000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,1.300000000000000000e+01,1.406289308176100583e+01,1.158050223404124672e-07,1.404711610521875422e-07,1.090854500378444807e-08,3.816802851887220396e-09,5.445973536671544344e-10,2.591997070943703085e-10
9.990000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,1.400000000000000000e+01,1.514465408805031466e+01,1.158919949969677790e-07,1.407879664807415552e-07,1.130667105452731844e-08,4.277132202738850401e-09,6.064832909945829773e-10,2.847277551138844544e-10
9.990000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,1.500000000000000000e+01,1.622641509433962170e+01,1.159888519048993358e-07,1.411384918293341514e-07,1.173054803956035200e-08,4.761029770461315792e-09,6.703900702160076700e-10,3.105932473483988361e-10
9.990000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,1.600000000000000000e+01,1.730817610062893053e+01,1.160955075438493170e-07,1.415224090863930887e-07,1.217976286056541440e-08,5.267846121566946273e-09,7.361583572844256099e-10,3.367300207272279026e-10
9.990000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,1.700000000000000000e+01,1.838993710691823935e+01,1.162118709250281780e-07,1.419393751580023447e-07,1.265389395048725285e-08,5.796930483209715783e-09,8.036357706522939556e-10,3.630784473550864485e-10
9.990000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,1.800000000000000000e+01,1.947169811320754818e+01,1.163378462970900066e-07,1.423890329208254541e-07,1.315251154410716137e-08,6.347630945206167220e-09,8.726765124150071448e-10,3.895846752218125181e-10
9.990000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,1.900000000000000000e+01,2.055345911949685345e+01,1.164733340405397983e-07,1.428710125183279682e-07,1.367517796221901574e-08,6.919294661482617928e-09,9.431410211611865347e-10,4.161999596299562528e-10
9.990000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,2.000000000000000000e+01,2.163522012578616227e+01,1.166182315327290736e-07,1.433849326202812492e-07,1.422144789533345157e-08,7.511268052140872935e-09,1.014895645535986792e-09,4.428800746864822607e-10
9.990000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,2.100000000000000000e+01,2.271698113207547109e+01,1.167724338002816692e-07,1.439304014102168300e-07,1.479086867477388420e-08,8.122897006683307933e-09,1.087812337464521097e-09,4.695847954051045747e-10
9.990000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,2.200000000000000000e+01,2.379874213836477992e+01,1.169358338622104529e-07,1.445070171765944518e-07,1.538298052448417050e-08,8.753527088255568864e-09,1.161768363906167446e-09,4.962774420106178205e-10
9.990000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,2.300000000000000000e+01,2.488050314465408874e+01,1.171083227644207872e-07,1.451143685086974650e-07,1.599731679318541412e-08,9.402503738245068358e-09,1.236646035961393441e-09,5.229244789703772627e-10
9.990000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,2.400000000000000000e+01,2.596226415094339757e+01,1.172897893795716655e-07,1.457520341924544202e-07,1.663340417135810425e-08,1.006917248032312628e-08,1.312332454157168751e-09,5.494951621306940728e-10
9.990000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,2.500000000000000000e+01,2.704402515723270284e+01,1.174801200784975234e-07,1.464195829427829042e-07,1.729076289972597952e-08,1.075287912303527929e-08,1.388719268796868480e-09,5.759612281200472282e-10
9.990000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,2.600000000000000000e+01,2.812578616352201166e+01,1.176791983733004245e-07,1.471165731011514232e-07,1.796890697560877020e-08,1.145296996024483164e-08,1.465702454358398694e-09,6.022966208964161638e-10
9.990000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,2.700000000000000000e+01,2.920754716981132049e+01,1.178869046028783848e-07,1.478425523892398282e-07,1.866734436164929450e-08,1.216879196900560814e-08,1.543182097035245188e-09,6.284772509574073138e-10
9.990000000000000000e+02,5.990000000000000000e+02,5.990000000000000568e+01,2.800000000000000000e+01,3.028930817610062931e+01,1.181031156966982996e-07,1.485970577645234004e-07,1.938557719915358569e-08,1.289969300468853196e-08,1.621062194618072659e-09,6.544807832958381389e-10
