simulation_index,step,time,point_index,z,C1,C2,C3,C4,C5,C6
7.790000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.114528896514517756e-07,1.296796431839247962e-07,7.072737797220600187e-09,2.059345161930441828e-10,7.658012366301037239e-12,4.631735087078196659e-12
7.790000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,1.000000000000000000e+00,1.081761006289308158e+00,1.113974046858647835e-07,1.295141892907084853e-07,7.079022924390156467e-09,2.671969521917063613e-10,1.870303946853052182e-11,1.102709779071079209e-11
7.790000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,2.000000000000000000e+00,2.163522012578616316e+00,1.113487568705699431e-07,1.293725057546483946e-07,7.104920813430382517e-09,3.489764136119767390e-10,3.293503839354272125e-11,1.897301631655229417e-11
7.790000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,3.000000000000000000e+00,3.245283018867924696e+00,1.113069432614314091e-07,1.292545386735163091e-07,7.150253566149412805e-09,4.508806931317296539e-10,5.016373574817344712e-11,2.828074196134232805e-11
7.790000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,4.000000000000000000e+00,4.327044025157232632e+00,1.112719990133642493e-07,1.291603157775786586e-07,7.214844673013626796e-09,5.725149000872168191e-10,7.020810344556505627e-11,3.878297172469324168e-11
7.790000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,5.000000000000000000e+00,5.408805031446540568e+00,1.112440755255725295e-07,1.290901212336727414e-07,7.298535989672823629e-09,7.134820619464042434e-10,9.289585207725032650e-11,5.033130949639030543e-11
7.790000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,6.000000000000000000e+00,6.490566037735849392e+00,1.112236016237375782e-07,1.290448560265721471e-07,7.401222496568548120e-09,8.733841325609455210e-10,1.180629503038102436e-10,6.279402773801677409e-11
7.790000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,7.000000000000000000e+00,7.572327044025157328e+00,1.112115489463818437e-07,1.290266310691881585e-07,7.522909296495549879e-09,1.051823521971869084e-09,1.455531706639679373e-10,7.605409501448933865e-11
7.790000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,8.000000000000000000e+00,8.654088050314465264e+00,1.112097722719795080e-07,1.290395273056080853e-07,7.663784389485264625e-09,1.248404989396950022e-09,1.752176608963931506e-10,9.000743808202866001e-11
7.790000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,9.000000000000000000e+00,9.735849056603774088e+00,1.112213146869709325e-07,1.290902762852337874e-07,7.824283367383818917e-09,1.462737317755330544e-09,2.069145394393629818e-10,1.045614106754536888e-10
7.790000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,1.000000000000000000e+01,1.081761006289308114e+01,1.112504951223618130e-07,1.291884530440150156e-07,8.005106719352612208e-09,1.694433818550942074e-09,2.405085137957062282e-10,1.196334444226857023e-10
7.790000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,1.100000000000000000e+01,1.189937106918238996e+01,1.113025902987306360e-07,1.293457613150366519e-07,8.207149522273307046e-09,1.943110703209383993e-09,2.758705205655476654e-10,1.351498602648342193e-10
7.790000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,1.200000000000000000e+01,1.298113207547169878e+01,1.113830243784920733e-07,1.295742181205906144e-07,8.431325406960115080e-09,2.208382903254520482e-09,3.128773860548005989e-10,1.510448213573692832e-10
7.790000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,1.300000000000000000e+01,1.406289308176100583e+01,1.114961704376652351e-07,1.298834719336749552e-07,8.678307977009250003e-09,2.489857927664491941e-09,3.514115064508257978e-10,1.672594107060942516e-10
7.790000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,1.400000000000000000e+01,1.514465408805031466e+01,1.116440679812128743e-07,1.302779360498987934e-07,8.948255868707215426e-09,2.787129383536848316e-09,3.913605466110106837e-10,1.837408187839306962e-10
7.790000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,1.500000000000000000e+01,1.622641509433962170e+01,1.118254656556031072e-07,1.307546527979291670e-07,9.240609826763717757e-09,3.099772308269182565e-09,4.326171565269263942e-10,2.004416281090084890e-10
7.790000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,1.600000000000000000e+01,1.730817610062893053e+01,1.120355408775149470e-07,1.313026746711044190e-07,9.554037180142286309e-09,3.427342124692025904e-09,4.750787045096509498e-10,2.173191832726930191e-10
7.790000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,1.700000000000000000e+01,1.838993710691823935e+01,1.122664411674433317e-07,1.319042845911802256e-07,9.886553949936542389e-09,3.769377916714191181e-09,5.186470261110878643e-10,2.343350362259240594e-10
7.790000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,1.800000000000000000e+01,1.947169811320754818e+01,1.125085234330550261e-07,1.325377763209504718e-07,1.023579668402420209e-08,4.125409305206333825e-09,5.632281877813565613e-10,2.514544578033696782e-10
7.790000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,1.900000000000000000e+01,2.055345911949685345e+01,1.127519518307624340e-07,1.331810339519587504e-07,1.059936978923270237e-08,4.494965086902337321e-09,6.087322642879748032e-10,2.686460075203105896e-10
7.790000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,2.000000000000000000e+01,2.163522012578616227e+01,1.129882339920686291e-07,1.338149693921966405e-07,1.097517719776764392e-08,4.877581406596921366e-09,6.550731289955323291e-10,2.858811546362031493e-10
7.790000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,2.100000000000000000e+01,2.271698113207547109e+01,1.132113434102928142e-07,1.344260300169336098e-07,1.136166249811551817e-08,5.272807626478017672e-09,7.021682562115208280e-10,3.031339443466035851e-10
7.790000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+01,2.200000000000000000e+01,2.379874213836477992e+01,1.134182434545100692e-07,1.350073646909841561e-07,1.175791835126121857e-08,5.680208965347477496e-09,7.499385349189826073e-10,3.203807037379857610e-10
